"SERIAL","QUESTNNR","STARTED","LASTDATA","SQ02_01","SQ02_02","SQ02_03","SQ02_04","SQ02_08","SQ02_09","SQ02_10","SQ02_13","SQ02_15","SQ02_16","SQ02_17","SQ02_20","SQ02_21","SQ02_24","SQ02_25","SQ02_21_re","SQ02_25_re","emprob","hyper","prosoc","SD44","MC01","MC05_01","MC09","MC02","MC06_01","MC10","MC03","MC07_01","MC11","MC04","MC08_01","MC12","P101","P102","P102_01","P103","P104","P105_01","P201","P202","P202_01","P203","P204","P205_01","P206","P207","P207_01","P208","P209","P210_01","P211","P212","P212_01","P213","P214","P215_01","P216","P217","P217_01","P218","P219","P220_01","PN01_01","PN01_02","PN01_03","PN01_04","PN01_05","PN01_06","PN01_07","PN01_08","PN01_09","PN02_01","PN02_02","PN02_03","PN02_04","PN02_05","PN02_06","PN02_07","PN02_08","PN02_09","aut_sat","com_sat","rel_sat","aut_dis","com_dis","rel_dis","PS01_01","PS01_02","PS01_03","PS01_04","PS01_05","PS01_06","PS01_07","PS01_08","PS01_09","PS01_10","PS01_04_re","PS01_05_re","PS01_07_re","PS01_08_re","pss","DP03_01","DP03_02","DP03_03","DP03_04","DP03_05","DP03_06","DP03_07","DP03_08","DP03_09","DP03_10","DP04_11","DP04_12","DP04_13","DP04_14","DP04_15","DP04_16","DP04_17","DP04_18","DP04_19","DP04_20","DP03_04_re","DP03_08_re","DP04_12_re","DP04_16_re","cesd","FK01_01","FK01_04","FK01_05","FK01_06","FK01_07","FK01_09","FK01_10","FK01_11","FK01_12","FK01_14","FK02_15","FK02_17","FK02_19","FK02_20","FK02_21","FK02_23","FK02_24","FK02_27","FK02_29","FK01_04_re","FK01_05_re","FK02_20_re","FK01_06_re","FK01_10_re","FK02_19_re","FK02_29_re","ST01_01","ST01_02","ST01_03","ST01_04","ST01_05","ST01_06","ST01_07","ST01_08","ST01_09","ST01_10","ST02_01","ST02_02","ST02_03","ST02_04","ST02_05","ST02_06","ST02_07","ST02_08","ST02_09","ST02_10","ST01_01_re","ST01_02_re","ST01_05_re","ST01_08_re","ST01_10_re","ST02_01_re","ST02_05_re","ST02_06_re","ST02_09_re","ST02_10_re","stai","VS01_01","VS01_02","VS01_03","VS01_04","VS01_05","VS01_06","VS01_07","VS01_02_re","vitality","LS01_01","LS01_02","LS01_03","LS01_04","LS01_05","swls","LO02_02","LO02_03","LO02_09","LO02_11","LO02_14","LO02_15","LO02_17","LO02_18","LO02_02_re","LO02_09_re","LO02_15_re","ucla","CV05_01","CV05_02","CV05_03","CV05_04","CV05_05","PT06_01","PT06_02","PT06_03","PT06_04","PT04_01","CV11_01","CV11_02","CV11_03","CV11_04","CV11_05","CV11_06","CV11_07","CV11_08","CV11_09","CV11_10","CV11_11","CV11_12","CV11_13","CV11_14","CV11_15","CV11_16","CV11_01_re","CV11_06_re","CV11_07_re","CV11_09_re","CV11_10_re","pasa_threat","pasa_chall","pasa_sc","pasa_control","pasa_pa","pasa_sa","pasa_stress"
"uqb71d8CgSCb7cJ","Post","2020-04-23 12:21:02","2020-04-23 12:32:12",3,1,1,2,1,3,1,1,1,2,3,3,2,3,3,2,1,3,1,9,3,1,10,4,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,3,2,NA,3,1,4,4,2,NA,3,1,2,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,7,1,1,4,5,4,7,5,7,4,4,1,2,5,4,1,3,5,4.33333333333333,5,7,4,1.66666666666667,1.33333333333333,2,6,3,6,3,2,6,2,3,4,2,5,2,6,3.5,3,1,2,4,1,1,2,1,1,2,2,3,1,1,1,2,1,1,1,2,1,4,2,3,13,4,1,1,1,4,5,1,3,5,4,4,3,2,1,4,4,1,2,2,5,5,5,5,5,4,4,4,4,2,2,2,1,1,3,1,3,3,1,1,1,3,3,3,1,3,3,1,1,3,2,2,2,2,2,2,2,1.65,6,2,3,6,5,6,5,6,5.28571428571429,6,7,7,7,7,6.8,5,1,5,1,4,1,1,1,3,3,7,2.625,1,1,6,7,7,5,1,1,5,1,1,7,6,1,6,1,2,3,4,2,2,2,4,6,3,1,7,7,6,4,6,5.25,6.5,4.25,1.75,5.875,3,2.875
"j4yLKjPnF99Gd4p","Post","2020-04-23 13:11:51","2020-04-23 15:16:04",2,3,2,3,3,3,3,3,3,3,3,3,2,3,1,2,3,9,9,9,3,2,5,2,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,2,2,NA,3,1,2,3,2,NA,1,1,3,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,3,3,1,2,1,2,4,5,5,7,5,5,3,2,5,7,7,2,2,2.66666666666667,4,5.66666666666667,5,3.66666666666667,2,7,7,2,2,7,1,1,7,7,6,6,7,7,6.3,4,1,3,1,3,4,4,1,4,2,4,1,3,4,1,1,2,3,3,4,4,4,4,4,45,1,5,4,4,4,4,4,2,4,2,3,1,3,4,2,1,4,4,5,1,2,2,2,2,3,1,2,1,3,4,1,3,3,1,2,1,1,3,3,3,2,1,2,4,1,1,3,4,4,4,4,4,3,4,4,4,3.4,2,6,5,5,1,3,5,2,3.28571428571429,1,5,1,2,2,2.2,1,6,5,5,7,2,6,6,7,3,6,5.75,1,5,4,1,4,4,2,2,5,4,5,7,3,5,7,2,5,5,4,3,3,6,3,7,3,5,3,6,3,4,5,4.25,6.25,3,5.25,5.25,4.125,1.125
"MxdRZ910jzLxrQo","Post","2020-04-21 14:42:23","2020-04-21 15:17:34",2,2,2,2,1,3,1,1,2,1,3,1,2,1,2,2,2,1,4,6,4,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,3,2,NA,2,1,5,2,2,NA,1,1,4,1,2,NA,1,1,4,NA,NA,NA,NA,NA,NA,7,3,2,5,6,6,7,6,7,5,5,1,1,6,2,3,4,5,5.33333333333333,6,7,4,3,1.66666666666667,6,5,5,5,3,5,3,5,7,2,3,5,5,3,4.6,1,1,1,3,2,2,2,3,1,1,1,3,1,2,2,4,1,1,1,2,2,2,2,1,9,5,2,1,2,4,4,4,4,4,4,4,5,1,1,4,4,4,4,4,4,5,5,4,2,5,2,3,4,2,2,2,2,2,2,2,4,4,1,1,1,4,3,2,1,4,4,2,1,3,3,1,1,1,2,1,1,1.6,7,2,2,7,7,5,6,6,5.71428571428571,7,7,7,7,7,7,4,1,5,5,5,4,4,4,4,3,4,3.75,7,7,7,4,4,1,5,5,4,5,4,3,3,5,5,1,2,6,4,1,5,2,5,6,6,7,4,7,6,4,7,4.5,5.75,5,5,5.125,5,0.125
"cRU85fdjG6OzYc6","Post","2020-04-21 16:15:00","2020-04-21 16:39:25",2,1,1,3,1,3,1,1,1,1,3,2,2,1,3,2,1,0,1,8,3,2,13,4,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,3,1,"4. Mai",4,1,2,4,2,NA,4,1,3,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,7,1,1,5,2,6,6,2,7,1,6,1,4,5,2,1,1,5,5.33333333333333,3,6.66666666666667,3,1,2,4,4,5,6,3,2,6,5,4,1,2,5,2,3,3.2,1,1,1,4,1,1,1,3,1,1,1,3,1,1,1,3,1,1,1,1,1,2,2,2,3,4,1,1,2,3,3,2,4,3,3,4,4,2,1,3,4,3,3,3,5,5,5,4,4,4,3,3,3,1,2,3,1,1,3,2,3,3,1,1,1,3,3,2,1,3,2,2,2,2,2,2,2,2,2,2,3,1.7,5,3,3,5,5,5,3,5,4.42857142857143,5,5,5,6,6,5.4,7,1,5,1,1,7,1,3,1,3,1,1.5,3,3,3,3,2,4,2,2,5,3,3,5,5,4,2,2,1,6,2,2,3,2,2,4,3,6,5,6,7,6,6,3.75,5.25,4.5,4.5,4.5,4.5,0
"SUF4lv3vVK8BksG","Post","2020-04-22 13:00:51","2020-04-22 13:12:58",2,1,1,2,2,3,1,2,2,2,3,2,3,2,3,1,1,4,1,7,2,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,4,2,NA,5,1,5,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,5,1,2,4,2,5,5,3,5,2,5,1,1,4,4,1,2,5,4.66666666666667,3,5,3.66666666666667,1.66666666666667,1,1,5,5,4,4,4,6,3,5,1,4,4,2,5,3.6,1,1,1,4,1,2,2,2,1,2,2,4,3,2,1,3,1,2,1,1,1,3,1,2,11,3,1,1,2,3,3,2,3,2,4,4,3,2,1,4,4,3,3,2,5,5,5,4,4,4,4,3,3,2,1,2,2,2,3,2,3,3,2,2,2,3,3,2,2,3,2,2,2,3,2,2,2,2,2,2,3,2.05,5,2,3,5,5,5,5,6,4.85714285714286,6,5,7,6,4,5.6,5,2,4,1,1,4,2,4,3,4,4,2.625,7,7,7,7,7,4,1,1,5,2,2,7,5,1,5,1,1,3,2,1,2,2,5,6,3,4,6,7,7,6,7,5.5,6.75,4.25,2.5,6.125,3.375,2.75
"Z2CpHeuVU5SHK10","Post","2020-04-22 12:21:06","2020-04-22 12:46:18",2,1,1,3,1,2,1,1,2,1,3,2,2,1,2,2,2,0,3,7,4,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,4,2,NA,6,1,3,4,2,NA,6,1,3,4,1,"27.4.20",6,1,4,NA,NA,NA,NA,NA,NA,6,1,2,4,2,6,6,2,5,5,5,6,5,6,5,1,2,2,4,3.33333333333333,5.66666666666667,5,1.66666666666667,4,1,7,7,4,5,4,4,3,6,6,4,3,4,5,4.7,1,4,2,4,1,3,3,2,2,1,1,2,2,1,1,2,1,1,1,2,1,3,3,3,17,3,1,2,3,3,2,2,4,2,3,3,2,3,2,2,4,4,5,5,5,4,4,3,4,3,1,2,3,3,2,3,1,3,3,3,3,3,1,1,2,2,2,2,3,2,3,3,2,2,2,2,2,3,3,3,2,2.25,6,2,4,6,6,5,6,6,5.57142857142857,3,7,6,5,6,5.4,7,1,6,1,1,6,1,1,1,2,2,1.25,6,3,7,7,7,5,1,1,5,1,1,7,6,2,6,1,1,5,1,1,2,5,2,6,4,5,7,7,7,7,7,5.5,6.75,4.75,4.25,6.125,4.5,1.625
"R5e6FK4wj77A8bx","Post","2020-04-22 20:52:50","2020-04-22 21:04:38",2,2,1,3,1,3,2,1,2,2,3,3,2,2,1,2,3,2,6,9,2,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,3,2,NA,4,1,5,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,4,1,1,6,1,6,5,1,5,1,1,1,1,1,1,1,1,6,6,1,4.66666666666667,1,1,1,1,2,1,6,5,1,6,6,2,1,2,3,2,2,1.7,1,1,1,4,1,2,2,2,1,1,1,2,1,2,1,2,1,2,1,3,1,3,3,3,12,5,1,2,2,3,2,2,4,2,4,3,5,2,2,2,3,3,2,2,5,4,4,4,4,4,4,3,1,2,2,3,1,1,3,2,3,3,1,1,1,4,3,2,1,2,2,2,4,2,2,2,2,1,2,3,3,1.85,4,4,2,4,4,5,5,4,4,4,6,5,6,4,5,4,2,5,1,1,5,5,5,4,3,3,3,2,6,6,4,4,4,1,1,5,3,5,5,6,6,2,4,1,6,2,3,4,5,2,2,4,4,3,4,7,6,5,3.25,4,5.25,5.25,3.625,5.25,-1.625
"2fM1PXmWuK1MldJ","Post","2020-04-20 12:49:19","2020-04-20 13:01:06",2,1,1,3,1,3,2,1,2,1,3,2,2,1,2,2,2,0,4,8,3,2,12,4,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,3,2,NA,4,1,4,4,2,NA,4,1,4,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,6,2,4,5,2,4,5,4,4,7,4,4,5,3,5,2,4,4,4.33333333333333,3,5,5.33333333333333,3.33333333333333,3.66666666666667,3,7,7,2,2,5,2,2,6,4,6,6,6,6,5.6,2,2,3,2,2,3,2,2,1,2,3,2,3,3,1,2,3,3,1,2,3,3,3,3,28,3,3,3,3,4,4,3,4,2,2,2,3,2,4,3,2,2,3,3,3,3,2,3,3,4,3,2,1,3,3,2,3,2,2,2,2,1,3,2,3,2,2,3,3,2,2,3,4,3,3,3,4,3,3,3,3,2.95,5,2,5,5,5,5,4,6,5,5,5,4,6,2,4.4,6,1,7,2,2,7,2,4,2,1,1,1.875,3,7,6,7,7,4,2,2,4,3,3,3,3,3,5,2,3,5,2,2,2,4,4,5,4,5,5,6,5,6,6,5,5,3.5,4.25,5,3.875,1.125
"aBmnQOib3kg6z14","Post","2020-04-18 21:59:53","2020-04-18 22:21:48",3,3,1,2,1,3,3,1,3,3,NA,3,2,2,1,2,3,3,9,8.75,3,1,9,3,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,3,2,NA,3,1,2,3,2,NA,3,1,3,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,7,2,3,4,4,3,7,4,7,7,4,5,1,5,5,1,4,4,3.66666666666667,4.33333333333333,7,5.33333333333333,2.66666666666667,2.66666666666667,3,7,1,7,4,7,7,7,7,1,1,4,1,1,3.3,2,1,2,2,3,1,3,4,1,2,2,3,1,1,1,4,1,1,1,1,3,1,2,1,11,5,1,1,4,2,1,4,4,1,5,1,4,4,1,3,5,4,5,3,5,5,5,2,2,2,3,4,4,1,1,4,1,2,4,2,4,4,1,1,1,4,4,2,1,4,3,1,1,1,1,1,1,1,1,1,2,1.2,7,2,4,6,7,5,5,6,5.71428571428571,7,7,7,7,5,6.6,7,1,5,1,1,7,1,2,1,3,1,1.375,5,7,7,2,7,4,2,3,5,4,5,7,7,7,1,1,1,7,5,4,7,7,5,7,7,7,3,7,7,3,4,3,6.25,7,7,4.625,7,-2.375
"HdSbmGXw513HspX","Post","2020-04-22 21:16:21","2020-04-22 21:28:50",1,3,1,2,2,3,3,3,3,2,3,2,1,2,2,3,2,5,9,6,3,2,3,2,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,2,2,NA,3,2,1,3,2,NA,2,1,3,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,5,2,4,1,1,3,5,1,4,6,4,4,2,2,3,2,2,2,2,1.33333333333333,4.66666666666667,4.33333333333333,2.66666666666667,2.66666666666667,4,5,4,3,2,5,4,4,5,2,5,6,4,4,4.4,2,1,1,1,1,2,2,1,2,1,3,3,3,2,1,2,2,2,1,2,4,4,2,3,21,3,1,1,3,2,3,3,4,2,3,3,2,1,1,3,3,2,3,3,5,5,5,3,3,5,3,2,2,3,2,2,2,3,1,2,3,3,2,2,1,2,3,2,3,3,3,3,3,3,4,2,2,3,2,2,2,2.4,3,5,2,5,4,2,3,3,3.14285714285714,4,4,5,5,5,4.6,5,1,5,1,2,2,2,3,3,3,6,2.625,2,3,4,4,5,5,3,1,5,3,4,5,7,6,4,1,1,7,1,1,3,2,2,7,3,4,4,7,7,7,7,4.25,6.5,5,4.75,5.375,4.875,0.5
"trg29G1Mc5dzAVq","Post","2020-04-24 12:04:52","2020-04-24 12:18:49",2,2,1,1,3,NA,1,3,2,3,NA,1,2,3,1,2,3,8,5,1.66666666666667,3,2,14,4,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,4,2,NA,3,1,5,4,2,NA,3,1,5,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,6,4,3,6,7,6,6,7,5,7,1,6,1,7,1,5,1,5,5.66666666666667,7,5.66666666666667,3,3,3.66666666666667,2,4,4,5,3,2,5,5,5,2,3,5,3,3,3.3,1,1,2,2,1,2,1,3,2,1,2,2,1,3,1,2,1,2,2,1,3,2,3,3,15,4,3,3,1,2,3,2,4,2,4,2,3,2,4,2,2,2,4,3,3,3,2,5,4,4,3,3,2,2,2,2,2,1,2,1,2,2,2,1,1,2,2,1,1,2,2,2,3,3,3,3,3,3,3,3,3,2.15,3,1,1,4,6,6,5,7,4.57142857142857,5,6,4,7,4,5.2,6,1,7,2,2,7,3,2,2,1,1,1.75,3,4,5,7,3,4,1,1,5,3,7,4,7,7,3,1,1,7,2,7,7,7,1,1,7,7,1,7,7,6,1,2.75,3.25,7,7,3,7,-4
"95wu9Ln2NRKybbh","Post","2020-04-22 12:01:59","2020-04-22 12:11:56",3,1,1,3,1,3,2,1,2,1,3,3,2,2,2,2,2,1,4,10,3,1,5,1,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,1,2,NA,6,2,NA,3,2,NA,6,1,4,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,7,1,1,5,4,4,7,4,7,1,2,1,1,4,2,1,1,6,5,4,7,1.66666666666667,1,1,1,1,3,4,4,2,4,6,3,3,4,4,4,2,2.7,1,1,1,4,2,2,1,3,1,2,2,3,1,1,1,4,1,2,1,2,1,2,2,1,8,5,1,1,2,3,4,2,4,2,3,3,5,1,1,3,5,4,2,3,5,5,5,4,4,5,3,3,3,2,2,3,1,1,2,2,4,3,2,2,1,3,3,2,1,4,3,2,2,2,3,1,2,2,2,1,2,1.75,5,4,3,4,7,4,4,4,4.42857142857143,5,6,6,5,6,5.6,5,1,4,1,1,6,1,3,3,4,2,2,3,4,2,3,1,5,2,2,5,2,3,6,3,4,5,1,4,7,2,2,4,4,6,6,4,4,5,7,4,6,6,5.5,6.25,3.75,4.75,5.875,4.25,1.625
"E1fG66XBlqNvMKB","Post","2020-04-21 20:11:57","2020-04-21 22:32:09",3,1,2,2,1,3,1,1,1,1,3,2,3,1,3,1,1,1,0,8,3,2,15,4,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,3,1,"27.4.2020",3,1,4,4,1,"27.4.2004",3,1,2,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,4,3,3,3,5,6,5,5,4,5,2,4,5,5,3,3,5,4,4.33333333333333,5,4.33333333333333,3.33333333333333,3.66666666666667,4,3,5,5,2,2,4,4,4,5,5,6,6,4,4,4.7,3,1,2,4,2,2,2,1,1,2,3,1,1,1,1,2,1,2,3,3,1,4,4,3,22,2,1,1,1,4,3,1,5,4,5,2,3,3,2,4,4,4,2,3,5,5,4,5,5,3,3,1,2,3,3,1,3,3,2,3,2,3,3,1,2,1,2,3,4,2,1,4,3,4,3,3,2,4,3,3,4,3.05,3,6,3,3,2,5,3,2,3,4,3,4,5,3,3.8,6,1,7,2,4,6,1,1,2,1,2,1.75,2,3,6,4,7,5,1,2,5,2,2,7,6,6,4,2,2,7,2,2,5,5,5,5,4,5,6,6,6,6,6,5.25,6,5.25,5.75,5.625,5.5,0.125
"Zc2OuuwEhUWhpmA","Post","2020-04-22 16:58:37","2020-04-22 17:14:04",2,2,3,1,2,1,2,3,3,3,NA,3,1,2,1,3,3,8,8,3.75,3,2,10,3,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,3,2,NA,1,1,5,3,1,"27.4.20",1,1,5,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,4,1,5,1,7,4,2,7,2,7,7,7,7,7,7,4,4,1,2,7,2.66666666666667,7,4.33333333333333,5,2,7,7,5,2,7,4,3,7,6,3,6,4,5,5.4,3,1,1,2,3,1,4,2,1,2,3,2,1,2,2,1,2,2,1,1,3,3,3,4,23,4,1,1,4,1,1,4,5,3,2,1,2,2,1,5,5,4,3,4,5,5,5,2,2,4,2,3,2,4,4,1,4,4,1,4,2,4,4,4,2,1,2,3,3,2,2,2,3,4,4,3,1,4,3,3,3,3.3,7,1,4,5,4,4,4,7,5,7,4,7,7,3,5.6,7,5,7,3,1,5,2,3,1,1,3,2.375,4,1,7,3,7,5,3,1,5,4,5,7,5,1,3,1,1,1,1,1,1,4,6,7,4,1,3,7,7,7,7,4.75,7,4.25,1.75,5.875,3,2.875
"gN9wbFAnMStFwYn","Post","2020-04-22 23:02:39","2020-04-22 23:19:52",2,2,1,NA,1,2,2,1,2,1,NA,2,2,1,2,2,2,0,5,5,2,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,4,2,NA,3,1,2,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,5,1,2,5,4,5,5,1,5,4,3,1,1,4,4,1,1,4,4.66666666666667,3,5,3.66666666666667,1.33333333333333,1,1,4,4,3,3,2,5,4,6,1,5,5,3,4,3.5,1,1,1,4,2,1,2,2,1,1,1,3,1,2,1,3,1,1,1,1,1,3,2,2,7,3,4,2,1,3,4,2,3,4,3,4,3,3,2,3,2,2,4,3,2,4,4,5,4,3,3,4,3,2,2,3,1,1,3,2,4,3,1,1,1,3,3,2,2,3,3,1,2,2,2,1,2,2,2,2,2,1.65,6,3,3,4,5,5,5,5,4.71428571428571,5,6,6,6,6,5.8,3,1,6,1,1,5,1,1,5,2,3,1.875,2,5,6,6,6,4,3,1,4,3,5,6,5,2,6,2,1,5,4,3,4,2,5,5,4,5,3,6,7,4,5,4.5,5.5,5,3.5,5,4.25,0.75
"KYlYp6Hxq1MQ7EB","Post","2020-04-22 12:01:47","2020-04-22 12:15:20",2,3,3,3,2,3,3,2,3,1,3,2,2,1,1,2,3,4,9,8,3,1,16,4,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,3,2,NA,5,1,5,4,1,"27.04.2020",5,1,5,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,7,1,1,5,4,6,7,7,7,1,1,1,1,5,5,1,1,5,5.33333333333333,5.33333333333333,7,2.33333333333333,1,1,1,1,5,5,2,1,6,4,2,1,3,6,2,4,2.6,1,2,1,4,2,1,3,3,1,1,3,4,1,1,1,3,1,1,1,1,1,2,1,2,8,5,1,1,2,3,4,1,5,1,5,3,5,2,1,3,5,4,3,1,5,5,5,4,5,4,5,3,4,3,1,2,1,1,2,1,3,3,2,1,1,3,3,2,3,3,3,2,1,3,3,2,2,2,2,2,2,1.85,4,4,2,4,6,4,4,4,4,6,7,7,7,7,6.8,6,1,6,1,1,5,1,1,2,2,3,1.5,1,5,6,4,2,5,1,1,5,1,7,5,7,7,4,1,1,7,5,3,5,6,1,5,4,7,1,7,7,3,5,2.25,5.5,5.75,6.75,3.875,6.25,-2.375
"59qZLDkquhnkxTo","Post","2020-04-24 18:47:50","2020-04-24 18:59:47",3,1,1,2,1,3,1,1,2,1,NA,3,2,1,2,2,2,0,3,8.75,4,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,3,2,NA,1,1,4,3,2,NA,1,1,4,3,1,"11.05.",1,1,3,NA,NA,NA,NA,NA,NA,6,1,1,6,6,7,7,6,7,2,3,1,1,6,2,1,1,7,6.66666666666667,6,6.66666666666667,2.33333333333333,1,1,1,5,5,7,3,1,7,6,5,1,1,5,1,2,2.7,1,1,1,4,1,1,2,4,1,1,3,4,1,1,1,4,1,1,1,1,1,1,1,1,3,2,1,1,3,5,5,3,5,5,5,5,2,3,1,4,5,5,2,5,5,5,5,3,3,3,1,3,4,2,1,4,1,1,3,1,4,4,1,1,1,4,4,1,2,4,4,2,1,1,2,1,1,1,1,1,1,1.2,7,1,6,7,7,5,6,7,6.42857142857143,6,6,7,7,7,6.6,5,1,7,1,1,7,1,1,3,1,1,1.25,1,1,3,1,2,4,2,2,5,3,6,2,4,1,5,5,2,5,2,2,5,5,1,5,4,2,2,3,6,6,6,3.5,4,4.75,3.25,3.75,4,-0.25
"jOUN7dwr6FT2FKO","Post","2020-04-22 12:10:12","2020-04-22 12:23:07",3,2,1,NA,1,2,2,1,2,1,2,2,2,1,2,2,2,0,5,6.25,2,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,3,1,"27.4.",2,1,4,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,2,4,1,2,3,2,2,5,2,6,5,5,1,5,6,1,2,2,2,4.33333333333333,2,5.66666666666667,1.33333333333333,3.33333333333333,1,3,3,5,4,3,5,4,5,2,3,4,3,4,3.1,1,1,2,2,2,2,3,3,3,1,3,2,1,1,1,3,2,2,1,1,3,2,3,2,17,4,1,1,2,3,2,2,3,3,3,3,4,2,1,3,4,4,3,4,5,5,5,4,4,4,2,3,1,3,2,3,1,1,1,1,2,3,2,1,4,2,2,1,2,2,2,2,4,2,4,3,2,3,3,3,3,2.35,4,3,2,2,3,3,2,5,3,3,4,4,2,3,3.2,5,6,2,2,2,5,2,6,3,6,3,3.75,2,4,5,5,5,5,1,1,5,3,3,5,6,6,5,1,1,5,1,1,5,3,2,5,4,3,5,7,7,7,7,4.75,6,5.5,4.25,5.375,4.875,0.5
"5TgFErOK0LuXVft","Post","2020-04-22 12:02:33","2020-04-22 12:21:57",3,1,1,3,2,3,1,2,1,1,3,2,2,2,2,2,2,3,2,9,5,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,3,2,NA,3,1,3,1,2,NA,3,2,NA,3,2,NA,3,1,3,4,2,NA,3,1,5,7,1,1,4,1,7,7,4,7,6,7,1,1,4,6,1,1,5,5.33333333333333,3,7,6.33333333333333,1,1,7,6,7,4,1,2,6,3,6,1,4,7,2,5,4.7,2,1,1,4,2,2,2,2,1,2,2,3,1,1,1,3,2,2,1,2,1,3,2,2,13,4,1,1,2,2,3,2,5,5,5,3,4,2,1,3,5,3,3,4,5,5,5,4,4,4,2,2,4,2,2,2,2,2,3,2,3,2,2,1,2,2,2,2,2,2,2,3,1,3,2,2,3,3,3,3,3,2.25,5,7,5,3,3,4,4,1,3.57142857142857,6,6,7,7,6,6.4,7,1,3,1,1,7,1,1,1,5,1,1.5,4,2,7,7,7,3,2,2,5,2,5,7,5,6,7,1,3,5,1,1,6,2,7,7,5,5,3,7,5,7,7,6,7,5.25,4.5,6.5,4.875,1.625
"q5igjo1nhMVuDpw","Post","2020-04-26 13:26:04","2020-04-26 13:39:16",3,1,1,2,1,3,1,1,1,1,3,2,2,1,3,2,1,0,1,8,4,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,1,2,NA,6,2,2,2,2,NA,3,2,2,3,2,NA,6,1,5,NA,NA,NA,NA,NA,NA,6,1,1,7,7,6,6,3,7,6,6,1,1,6,6,1,1,6,6.33333333333333,5.33333333333333,6.33333333333333,6,1,1,7,7,6,4,3,6,4,2,7,2,4,5,4,6,5.4,3,1,1,4,2,2,2,2,1,2,2,3,4,3,1,4,2,2,1,2,1,3,2,1,18,3,2,2,4,2,4,4,5,3,5,4,3,4,1,3,4,2,4,5,4,4,5,2,2,2,1,2,3,3,2,2,3,3,2,3,3,3,2,2,3,2,3,2,2,4,4,3,2,3,3,2,2,3,2,1,1,2.35,5,3,4,5,6,4,5,5,4.85714285714286,6,6,6,6,6,6,4,3,7,5,7,1,7,1,4,1,7,4.375,2,2,7,6,7,3,5,4,4,5,6,7,2,2,6,1,4,2,1,1,4,1,7,7,4,2,2,7,4,7,7,5.5,7,3.5,1.75,6.25,2.625,3.625
