ID,TIMESTAMP,Extraversion,Agreeableness,Conscientiousness,EmotionalStability,Creativity
514,1329393723,3.5,5.5,6,6.5,4.5
514,1329398393,5.5,5.5,5.5,5.5,5.5
514,1329408096,5.5,5.5,6,5.5,5.5
514,1329485948,2.5,5.5,6,6,4.5
514,1329750362,4.5,5.5,5.5,6,5.5
514,1329753657,5.5,5.5,6,5.5,5
514,1329818434,5,5.5,6,6,4
514,1329905226,5.5,5.5,5.5,5.5,5
514,1329917771,5.5,5.5,6,6,3.5
514,1329929803,5.5,4,5.5,5.5,6
514,1329991742,4,5.5,6,6,5.5
514,1330009308,5.5,5.5,6,6,5.5
514,1330015895,5.5,5.5,6,6,5
514,1330077839,5.5,5.5,6.5,6,5.5
514,1330091132,4,5.5,5.5,5.5,5.5
514,1330100561,5.5,5.5,6,6,5.5
514,1330338777,5,5.5,6,6,5
514,1330349438,4,5.5,6,6,5
514,1330361641,5,5.5,6,5.5,5.5
514,1330430442,4,5.5,6.5,6.5,5.5
514,1330435823,4,5.5,6.5,6.5,5.5
514,1330445493,4,5.5,6.5,6,5.5
514,1330509682,4,4,5.5,5.5,5.5
514,1330522220,5.5,5.5,6,6,5.5
514,1330531233,5,5.5,6,5.5,5.5
514,1330596932,4,5.5,6,5.5,5.5
514,1330608766,5.5,5.5,6,6,5.5
514,1330617845,4,5.5,6,5.5,5.5
514,1330704789,4.5,5.5,6,6,5
514,1330944119,4,5.5,6,6,4.5
514,1330959676,5.5,4,5.5,5.5,4
514,1330963243,4,5,5.5,5.5,4
514,1331033271,6,5.5,6,5.5,6.5
514,1331040726,5,5.5,6,5.5,5.5
514,1331051619,5.5,5.5,5.5,5.5,5.5
514,1331115065,4,4,5.5,5.5,4
514,1331311754,5.5,5.5,5.5,6,4.5
554,1330950149,4,4,6.5,6.5,6
554,1330952507,6,4.5,5,6,6
554,1330965708,5,5,3.5,6,5.5
554,1331115852,5,6,6,6,4
554,1331130560,3.5,5.5,5.5,5.5,4
554,1331212725,4.5,5.5,6.5,3,4.5
554,1331294319,5,2.5,5,3,5.5
554,1331298759,5,6.5,5.5,6.5,6.5
555,1330943283,5.5,6,6.5,6.5,5
555,1330952806,5,6,6,6.5,4.5
555,1330963381,6,7,6.5,7,5
555,1331028136,5,6.5,6.5,6.5,4
555,1331115585,6,6,6.5,6.5,5
555,1331125644,5,6,6.5,6.5,5
555,1331200832,4.5,6,6,6,4.5
555,1331212728,6,3.5,5.5,6,4
555,1331294305,6,6,6,6,4
555,1331298679,3.5,6,5.5,5.5,5
