uid,day,COVID-1,COVID-2,COVID-3,COVID-4,COVID-5,COVID-6,COVID-7,COVID-8,COVID-9,COVID-10
35cf1abf179310dc33907d953f590366,20210101,,,,,,,,,,
35cf1abf179310dc33907d953f590366,20210102,3.0,4.0,4.0,3.0,3.0,3.0,2.0,7.0,4.0,3.0
35cf1abf179310dc33907d953f590366,20210104,,,,,,,,,,
35cf1abf179310dc33907d953f590366,20210108,,,,,,,,,,
35cf1abf179310dc33907d953f590366,20210109,4.0,4.0,4.0,3.0,4.0,2.0,2.0,7.0,4.0,3.0
35cf1abf179310dc33907d953f590366,20210110,,,,,,,,,,
35cf1abf179310dc33907d953f590366,20210113,,,,,,,,,,
35cf1abf179310dc33907d953f590366,20210116,4.0,4.0,4.0,3.0,3.0,2.0,1.0,7.0,5.0,4.0
35cf1abf179310dc33907d953f590366,20210117,,,,,,,,,,
35cf1abf179310dc33907d953f590366,20210120,,,,,,,,,,
35cf1abf179310dc33907d953f590366,20210123,4.0,4.0,4.0,4.0,4.0,4.0,1.0,7.0,4.0,4.0
35cf1abf179310dc33907d953f590366,20210125,,,,,,,,,,
35cf1abf179310dc33907d953f590366,20210128,,,,,,,,,,
35cf1abf179310dc33907d953f590366,20210130,4.0,4.0,4.0,4.0,4.0,4.0,4.0,4.0,4.0,4.0
35cf1abf179310dc33907d953f590366,20210131,,,,,,,,,,
35cf1abf179310dc33907d953f590366,20210203,,,,,,,,,,
35cf1abf179310dc33907d953f590366,20210206,3.0,3.0,3.0,2.0,2.0,2.0,1.0,7.0,4.0,4.0
35cf1abf179310dc33907d953f590366,20210208,,,,,,,,,,
35cf1abf179310dc33907d953f590366,20210212,,,,,,,,,,
35cf1abf179310dc33907d953f590366,20210213,3.0,4.0,4.0,3.0,3.0,3.0,1.0,7.0,5.0,4.0
35cf1abf179310dc33907d953f590366,20210214,,,,,,,,,,
35cf1abf179310dc33907d953f590366,20210217,,,,,,,,,,
35cf1abf179310dc33907d953f590366,20210220,,,,,,,,,,
35cf1abf179310dc33907d953f590366,20210222,,,,,,,,,,
35cf1abf179310dc33907d953f590366,20210225,,,,,,,,,,
35cf1abf179310dc33907d953f590366,20210227,3.0,4.0,4.0,2.0,2.0,2.0,1.0,7.0,4.0,4.0
35cf1abf179310dc33907d953f590366,20210302,,,,,,,,,,
35cf1abf179310dc33907d953f590366,20210305,,,,,,,,,,
35cf1abf179310dc33907d953f590366,20210306,3.0,5.0,4.0,3.0,3.0,3.0,1.0,4.0,4.0,4.0
35cf1abf179310dc33907d953f590366,20210309,,,,,,,,,,
35cf1abf179310dc33907d953f590366,20210311,,,,,,,,,,
35cf1abf179310dc33907d953f590366,20210313,3.0,3.0,4.0,3.0,3.0,3.0,1.0,7.0,4.0,4.0
35cf1abf179310dc33907d953f590366,20210315,,,,,,,,,,
35cf1abf179310dc33907d953f590366,20210318,,,,,,,,,,
35cf1abf179310dc33907d953f590366,20210320,4.0,4.0,4.0,4.0,4.0,4.0,4.0,4.0,4.0,4.0
35cf1abf179310dc33907d953f590366,20210323,,,,,,,,,,
35cf1abf179310dc33907d953f590366,20210326,,,,,,,,,,
35cf1abf179310dc33907d953f590366,20210327,3.0,4.0,4.0,2.0,2.0,2.0,1.0,6.0,4.0,4.0
35cf1abf179310dc33907d953f590366,20210330,,,,,,,,,,
35cf1abf179310dc33907d953f590366,20210403,3.0,3.0,3.0,2.0,2.0,2.0,1.0,7.0,6.0,4.0
35cf1abf179310dc33907d953f590366,20210405,,,,,,,,,,
35cf1abf179310dc33907d953f590366,20210410,,,,,,,,,,
35cf1abf179310dc33907d953f590366,20210412,,,,,,,,,,
35cf1abf179310dc33907d953f590366,20210415,,,,,,,,,,
35cf1abf179310dc33907d953f590366,20210417,3.0,3.0,3.0,2.0,2.0,2.0,1.0,7.0,6.0,5.0
35cf1abf179310dc33907d953f590366,20210418,,,,,,,,,,
35cf1abf179310dc33907d953f590366,20210422,,,,,,,,,,
35cf1abf179310dc33907d953f590366,20210424,2.0,2.0,2.0,2.0,2.0,2.0,1.0,7.0,4.0,4.0
35cf1abf179310dc33907d953f590366,20210426,,,,,,,,,,
35cf1abf179310dc33907d953f590366,20210430,,,,,,,,,,
35cf1abf179310dc33907d953f590366,20210501,2.0,2.0,2.0,1.0,2.0,2.0,1.0,7.0,6.0,4.0
35cf1abf179310dc33907d953f590366,20210503,,,,,,,,,,
35cf1abf179310dc33907d953f590366,20210508,2.0,2.0,2.0,1.0,2.0,2.0,1.0,7.0,5.0,4.0
35cf1abf179310dc33907d953f590366,20210510,,,,,,,,,,
35cf1abf179310dc33907d953f590366,20210513,,,,,,,,,,
35cf1abf179310dc33907d953f590366,20210515,2.0,1.0,1.0,1.0,2.0,2.0,1.0,7.0,4.0,4.0
35cf1abf179310dc33907d953f590366,20210517,,,,,,,,,,
35cf1abf179310dc33907d953f590366,20210521,,,,,,,,,,
35cf1abf179310dc33907d953f590366,20210522,2.0,1.0,2.0,1.0,2.0,1.0,1.0,7.0,5.0,5.0
35cf1abf179310dc33907d953f590366,20210524,,,,,,,,,,
35cf1abf179310dc33907d953f590366,20210528,,,,,,,,,,
35cf1abf179310dc33907d953f590366,20210529,2.0,2.0,2.0,1.0,1.0,1.0,1.0,7.0,4.0,4.0
35cf1abf179310dc33907d953f590366,20210530,,,,,,,,,,
35cf1abf179310dc33907d953f590366,20210603,,,,,,,,,,
35cf1abf179310dc33907d953f590366,20210605,2.0,1.0,1.0,1.0,1.0,1.0,1.0,5.0,4.0,3.0
35cf1abf179310dc33907d953f590366,20210607,,,,,,,,,,
35cf1abf179310dc33907d953f590366,20210610,,,,,,,,,,
35cf1abf179310dc33907d953f590366,20210612,1.0,2.0,2.0,1.0,1.0,1.0,1.0,7.0,4.0,3.0
35cf1abf179310dc33907d953f590366,20210614,,,,,,,,,,
35cf1abf179310dc33907d953f590366,20210619,1.0,1.0,1.0,1.0,1.0,1.0,2.0,6.0,4.0,3.0
35cf1abf179310dc33907d953f590366,20210621,,,,,,,,,,
35cf1abf179310dc33907d953f590366,20210625,,,,,,,,,,
35cf1abf179310dc33907d953f590366,20210626,2.0,2.0,1.0,1.0,1.0,1.0,3.0,6.0,4.0,3.0
35cf1abf179310dc33907d953f590366,20210628,,,,,,,,,,
35cf1abf179310dc33907d953f590366,20210704,,,,,,,,,,
35cf1abf179310dc33907d953f590366,20210708,,,,,,,,,,
35cf1abf179310dc33907d953f590366,20210710,,,,,,,,,,
35cf1abf179310dc33907d953f590366,20210711,,,,,,,,,,
35cf1abf179310dc33907d953f590366,20210715,,,,,,,,,,
35cf1abf179310dc33907d953f590366,20210719,,,,,,,,,,
35cf1abf179310dc33907d953f590366,20210723,,,,,,,,,,
35cf1abf179310dc33907d953f590366,20210724,2.0,1.0,1.0,1.0,1.0,1.0,2.0,6.0,4.0,3.0
35cf1abf179310dc33907d953f590366,20210726,,,,,,,,,,
35cf1abf179310dc33907d953f590366,20210728,,,,,,,,,,
35cf1abf179310dc33907d953f590366,20210731,,,,,,,,,,
35cf1abf179310dc33907d953f590366,20210803,,,,,,,,,,
35cf1abf179310dc33907d953f590366,20210807,2.0,2.0,2.0,1.0,1.0,1.0,2.0,6.0,4.0,4.0
35cf1abf179310dc33907d953f590366,20210808,,,,,,,,,,
35cf1abf179310dc33907d953f590366,20210812,,,,,,,,,,
35cf1abf179310dc33907d953f590366,20210817,,,,,,,,,,
35cf1abf179310dc33907d953f590366,20210821,2.0,3.0,4.0,2.0,2.0,2.0,2.0,6.0,4.0,5.0
35cf1abf179310dc33907d953f590366,20210823,,,,,,,,,,
35cf1abf179310dc33907d953f590366,20210828,2.0,2.0,2.0,2.0,2.0,2.0,2.0,6.0,4.0,2.0
35cf1abf179310dc33907d953f590366,20210829,,,,,,,,,,
35cf1abf179310dc33907d953f590366,20210903,,,,,,,,,,
35cf1abf179310dc33907d953f590366,20210904,2.0,3.0,3.0,2.0,2.0,2.0,2.0,6.0,4.0,4.0
35cf1abf179310dc33907d953f590366,20210905,,,,,,,,,,
35cf1abf179310dc33907d953f590366,20210909,,,,,,,,,,
35cf1abf179310dc33907d953f590366,20210911,2.0,3.0,3.0,2.0,2.0,2.0,2.0,6.0,4.0,4.0
35cf1abf179310dc33907d953f590366,20210914,,,,,,,,,,
35cf1abf179310dc33907d953f590366,20210917,,,,,,,,,,
35cf1abf179310dc33907d953f590366,20210918,2.0,7.0,7.0,1.0,4.0,2.0,1.0,7.0,4.0,6.0
35cf1abf179310dc33907d953f590366,20210920,,,,,,,,,,
35cf1abf179310dc33907d953f590366,20210924,,,,,,,,,,
35cf1abf179310dc33907d953f590366,20210925,2.0,6.0,5.0,1.0,2.0,2.0,1.0,7.0,4.0,4.0
35cf1abf179310dc33907d953f590366,20210928,,,,,,,,,,
35cf1abf179310dc33907d953f590366,20211002,2.0,2.0,2.0,2.0,2.0,2.0,2.0,7.0,4.0,3.0
35cf1abf179310dc33907d953f590366,20211004,,,,,,,,,,
35cf1abf179310dc33907d953f590366,20211009,2.0,2.0,2.0,1.0,2.0,2.0,1.0,7.0,4.0,5.0
35cf1abf179310dc33907d953f590366,20211011,,,,,,,,,,
35cf1abf179310dc33907d953f590366,20211014,,,,,,,,,,
35cf1abf179310dc33907d953f590366,20211016,1.0,2.0,2.0,1.0,2.0,2.0,2.0,6.0,4.0,4.0
35cf1abf179310dc33907d953f590366,20211018,,,,,,,,,,
35cf1abf179310dc33907d953f590366,20211021,,,,,,,,,,
35cf1abf179310dc33907d953f590366,20211023,2.0,4.0,4.0,1.0,2.0,2.0,2.0,7.0,4.0,4.0
35cf1abf179310dc33907d953f590366,20211025,,,,,,,,,,
35cf1abf179310dc33907d953f590366,20211028,,,,,,,,,,
35cf1abf179310dc33907d953f590366,20211030,2.0,3.0,3.0,1.0,2.0,2.0,2.0,5.0,4.0,5.0
35cf1abf179310dc33907d953f590366,20211101,,,,,,,,,,
35cf1abf179310dc33907d953f590366,20211105,,,,,,,,,,
35cf1abf179310dc33907d953f590366,20211106,2.0,2.0,2.0,1.0,2.0,2.0,4.0,7.0,6.0,5.0
35cf1abf179310dc33907d953f590366,20211108,,,,,,,,,,
35cf1abf179310dc33907d953f590366,20211112,,,,,,,,,,
35cf1abf179310dc33907d953f590366,20211113,1.0,2.0,2.0,1.0,2.0,2.0,4.0,7.0,4.0,4.0
35cf1abf179310dc33907d953f590366,20211115,,,,,,,,,,
35cf1abf179310dc33907d953f590366,20211119,,,,,,,,,,
35cf1abf179310dc33907d953f590366,20211120,2.0,2.0,2.0,2.0,2.0,2.0,2.0,7.0,6.0,5.0
35cf1abf179310dc33907d953f590366,20211121,,,,,,,,,,
35cf1abf179310dc33907d953f590366,20211124,,,,,,,,,,
35cf1abf179310dc33907d953f590366,20211127,,,,,,,,,,
35cf1abf179310dc33907d953f590366,20211128,,,,,,,,,,
35cf1abf179310dc33907d953f590366,20211130,,,,,,,,,,
35cf1abf179310dc33907d953f590366,20211204,1.0,1.0,2.0,2.0,1.0,2.0,2.0,2.0,4.0,4.0
35cf1abf179310dc33907d953f590366,20211205,,,,,,,,,,
35cf1abf179310dc33907d953f590366,20211208,,,,,,,,,,
35cf1abf179310dc33907d953f590366,20211211,2.0,2.0,1.0,1.0,2.0,2.0,1.0,7.0,6.0,4.0
35cf1abf179310dc33907d953f590366,20211212,,,,,,,,,,
35cf1abf179310dc33907d953f590366,20211215,,,,,,,,,,
35cf1abf179310dc33907d953f590366,20211218,3.0,2.0,2.0,2.0,2.0,2.0,2.0,7.0,5.0,5.0
35cf1abf179310dc33907d953f590366,20211219,,,,,,,,,,
35cf1abf179310dc33907d953f590366,20211223,,,,,,,,,,
35cf1abf179310dc33907d953f590366,20211225,2.0,2.0,3.0,2.0,2.0,2.0,1.0,6.0,6.0,4.0
35cf1abf179310dc33907d953f590366,20211228,,,,,,,,,,
35cf1abf179310dc33907d953f590366,20211231,,,,,,,,,,
35cf1abf179310dc33907d953f590366,20220101,2.0,2.0,2.0,1.0,2.0,2.0,1.0,6.0,5.0,4.0
35cf1abf179310dc33907d953f590366,20220103,,,,,,,,,,
35cf1abf179310dc33907d953f590366,20220107,,,,,,,,,,
35cf1abf179310dc33907d953f590366,20220108,2.0,4.0,3.0,1.0,1.0,1.0,1.0,6.0,5.0,3.0
35cf1abf179310dc33907d953f590366,20220110,,,,,,,,,,
35cf1abf179310dc33907d953f590366,20220114,,,,,,,,,,
35cf1abf179310dc33907d953f590366,20220115,2.0,4.0,3.0,1.0,1.0,1.0,2.0,5.0,4.0,1.0
35cf1abf179310dc33907d953f590366,20220116,,,,,,,,,,
35cf1abf179310dc33907d953f590366,20220119,,,,,,,,,,
35cf1abf179310dc33907d953f590366,20220122,1.0,2.0,3.0,1.0,1.0,1.0,2.0,6.0,6.0,1.0
35cf1abf179310dc33907d953f590366,20220123,,,,,,,,,,
35cf1abf179310dc33907d953f590366,20220125,,,,,,,,,,
35cf1abf179310dc33907d953f590366,20220128,,,,,,,,,,
35cf1abf179310dc33907d953f590366,20220129,2.0,3.0,3.0,1.0,1.0,1.0,2.0,7.0,5.0,2.0
35cf1abf179310dc33907d953f590366,20220131,,,,,,,,,,
35cf1abf179310dc33907d953f590366,20220203,,,,,,,,,,
35cf1abf179310dc33907d953f590366,20220205,2.0,2.0,2.0,1.0,1.0,1.0,1.0,6.0,5.0,3.0
35cf1abf179310dc33907d953f590366,20220206,,,,,,,,,,
35cf1abf179310dc33907d953f590366,20220209,,,,,,,,,,
35cf1abf179310dc33907d953f590366,20220212,1.0,2.0,2.0,1.0,1.0,1.0,1.0,6.0,4.0,3.0
35cf1abf179310dc33907d953f590366,20220214,,,,,,,,,,
35cf1abf179310dc33907d953f590366,20220219,2.0,1.0,2.0,2.0,2.0,2.0,1.0,5.0,4.0,3.0
35cf1abf179310dc33907d953f590366,20220221,,,,,,,,,,
35cf1abf179310dc33907d953f590366,20220225,,,,,,,,,,
35cf1abf179310dc33907d953f590366,20220226,2.0,2.0,2.0,2.0,1.0,1.0,1.0,7.0,4.0,2.0
35cf1abf179310dc33907d953f590366,20220227,,,,,,,,,,
35cf1abf179310dc33907d953f590366,20220303,,,,,,,,,,
35cf1abf179310dc33907d953f590366,20220307,,,,,,,,,,
35cf1abf179310dc33907d953f590366,20220311,,,,,,,,,,
35cf1abf179310dc33907d953f590366,20220312,2.0,2.0,1.0,1.0,1.0,1.0,1.0,7.0,6.0,5.0
35cf1abf179310dc33907d953f590366,20220313,,,,,,,,,,
35cf1abf179310dc33907d953f590366,20220316,,,,,,,,,,
35cf1abf179310dc33907d953f590366,20220318,,,,,,,,,,
35cf1abf179310dc33907d953f590366,20220319,1.0,1.0,1.0,1.0,1.0,1.0,2.0,7.0,4.0,4.0
35cf1abf179310dc33907d953f590366,20220322,,,,,,,,,,
35cf1abf179310dc33907d953f590366,20220325,,,,,,,,,,
35cf1abf179310dc33907d953f590366,20220326,1.0,1.0,2.0,2.0,1.0,1.0,2.0,5.0,4.0,4.0
35cf1abf179310dc33907d953f590366,20220327,,,,,,,,,,
35cf1abf179310dc33907d953f590366,20220331,,,,,,,,,,
35cf1abf179310dc33907d953f590366,20220402,1.0,1.0,1.0,1.0,1.0,2.0,2.0,6.0,5.0,4.0
35cf1abf179310dc33907d953f590366,20220404,,,,,,,,,,
35cf1abf179310dc33907d953f590366,20220408,,,,,,,,,,
35cf1abf179310dc33907d953f590366,20220409,2.0,1.0,1.0,1.0,2.0,1.0,2.0,6.0,5.0,4.0
35cf1abf179310dc33907d953f590366,20220410,,,,,,,,,,
35cf1abf179310dc33907d953f590366,20220414,,,,,,,,,,
35cf1abf179310dc33907d953f590366,20220416,2.0,7.0,6.0,1.0,2.0,2.0,3.0,6.0,4.0,4.0
35cf1abf179310dc33907d953f590366,20220418,,,,,,,,,,
35cf1abf179310dc33907d953f590366,20220420,,,,,,,,,,
35cf1abf179310dc33907d953f590366,20220423,2.0,3.0,2.0,1.0,2.0,1.0,1.0,7.0,4.0,4.0
35cf1abf179310dc33907d953f590366,20220425,,,,,,,,,,
ac23ab17a31d1abeea72e408ac5871c1,20200319,6.0,7.0,7.0,3.0,6.0,5.0,5.0,3.0,5.0,7.0
ac23ab17a31d1abeea72e408ac5871c1,20200326,5.0,7.0,5.0,3.0,6.0,6.0,5.0,2.0,5.0,7.0
ac23ab17a31d1abeea72e408ac5871c1,20200403,5.0,7.0,4.0,2.0,6.0,6.0,6.0,3.0,3.0,7.0
ac23ab17a31d1abeea72e408ac5871c1,20200408,3.0,2.0,2.0,2.0,5.0,5.0,6.0,2.0,3.0,7.0
ac23ab17a31d1abeea72e408ac5871c1,20200412,5.0,7.0,5.0,2.0,5.0,5.0,5.0,2.0,3.0,7.0
ac23ab17a31d1abeea72e408ac5871c1,20200422,5.0,5.0,2.0,3.0,5.0,6.0,4.0,4.0,5.0,7.0
ac23ab17a31d1abeea72e408ac5871c1,20200430,5.0,5.0,2.0,3.0,5.0,6.0,1.0,6.0,3.0,7.0
ac23ab17a31d1abeea72e408ac5871c1,20200504,,,,,,,,,,
ac23ab17a31d1abeea72e408ac5871c1,20200509,3.0,6.0,5.0,3.0,6.0,7.0,3.0,3.0,3.0,7.0
ac23ab17a31d1abeea72e408ac5871c1,20200510,,,,,,,,,,
ac23ab17a31d1abeea72e408ac5871c1,20200520,,,,,,,,,,
ac23ab17a31d1abeea72e408ac5871c1,20200523,,,,,,,,,,
ac23ab17a31d1abeea72e408ac5871c1,20200525,,,,,,,,,,
ac23ab17a31d1abeea72e408ac5871c1,20200603,,,,,,,,,,
ac23ab17a31d1abeea72e408ac5871c1,20200606,4.0,5.0,5.0,3.0,3.0,3.0,3.0,4.0,5.0,4.0
ac23ab17a31d1abeea72e408ac5871c1,20200607,,,,,,,,,,
ac23ab17a31d1abeea72e408ac5871c1,20200613,4.0,4.0,3.0,3.0,3.0,5.0,2.0,4.0,3.0,7.0
ac23ab17a31d1abeea72e408ac5871c1,20200618,,,,,,,,,,
ac23ab17a31d1abeea72e408ac5871c1,20200627,,,,,,,,,,
ac23ab17a31d1abeea72e408ac5871c1,20200628,,,,,,,,,,
ac23ab17a31d1abeea72e408ac5871c1,20200705,,,,,,,,,,
ac23ab17a31d1abeea72e408ac5871c1,20200714,,,,,,,,,,
ac23ab17a31d1abeea72e408ac5871c1,20200723,,,,,,,,,,
ac23ab17a31d1abeea72e408ac5871c1,20200730,,,,,,,,,,
ac23ab17a31d1abeea72e408ac5871c1,20200731,,,,,,,,,,
ac23ab17a31d1abeea72e408ac5871c1,20200804,,,,,,,,,,
ac23ab17a31d1abeea72e408ac5871c1,20200812,,,,,,,,,,
ac23ab17a31d1abeea72e408ac5871c1,20200819,,,,,,,,,,
ac23ab17a31d1abeea72e408ac5871c1,20200829,,,,,,,,,,
ac23ab17a31d1abeea72e408ac5871c1,20200902,,,,,,,,,,
ac23ab17a31d1abeea72e408ac5871c1,20200907,,,,,,,,,,
ac23ab17a31d1abeea72e408ac5871c1,20200917,,,,,,,,,,
ac23ab17a31d1abeea72e408ac5871c1,20201029,,,,,,,,,,
ac23ab17a31d1abeea72e408ac5871c1,20201101,,,,,,,,,,
ac23ab17a31d1abeea72e408ac5871c1,20201112,,,,,,,,,,
ac23ab17a31d1abeea72e408ac5871c1,20201116,,,,,,,,,,
ac23ab17a31d1abeea72e408ac5871c1,20201124,,,,,,,,,,
ac23ab17a31d1abeea72e408ac5871c1,20201127,,,,,,,,,,
ac23ab17a31d1abeea72e408ac5871c1,20201211,,,,,,,,,,
ac23ab17a31d1abeea72e408ac5871c1,20201216,,,,,,,,,,
ac23ab17a31d1abeea72e408ac5871c1,20201222,,,,,,,,,,
ac23ab17a31d1abeea72e408ac5871c1,20201228,,,,,,,,,,
ac23ab17a31d1abeea72e408ac5871c1,20210112,,,,,,,,,,
ac23ab17a31d1abeea72e408ac5871c1,20210118,,,,,,,,,,
ac23ab17a31d1abeea72e408ac5871c1,20210128,,,,,,,,,,
ac23ab17a31d1abeea72e408ac5871c1,20210205,,,,,,,,,,
ac23ab17a31d1abeea72e408ac5871c1,20210207,,,,,,,,,,
ac23ab17a31d1abeea72e408ac5871c1,20210213,,,,,,,,,,
ac23ab17a31d1abeea72e408ac5871c1,20210214,,,,,,,,,,
ac23ab17a31d1abeea72e408ac5871c1,20210305,,,,,,,,,,
ac23ab17a31d1abeea72e408ac5871c1,20210309,,,,,,,,,,
ac23ab17a31d1abeea72e408ac5871c1,20210317,,,,,,,,,,
ac23ab17a31d1abeea72e408ac5871c1,20210322,,,,,,,,,,
ac23ab17a31d1abeea72e408ac5871c1,20210402,,,,,,,,,,
ac23ab17a31d1abeea72e408ac5871c1,20210406,,,,,,,,,,
ac23ab17a31d1abeea72e408ac5871c1,20210412,,,,,,,,,,
ac23ab17a31d1abeea72e408ac5871c1,20210415,,,,,,,,,,
ac23ab17a31d1abeea72e408ac5871c1,20210423,,,,,,,,,,
ac23ab17a31d1abeea72e408ac5871c1,20210426,,,,,,,,,,
ac23ab17a31d1abeea72e408ac5871c1,20210430,,,,,,,,,,
ac23ab17a31d1abeea72e408ac5871c1,20210507,,,,,,,,,,
ac23ab17a31d1abeea72e408ac5871c1,20210508,,,,,,,,,,
ac23ab17a31d1abeea72e408ac5871c1,20210510,,,,,,,,,,
ac23ab17a31d1abeea72e408ac5871c1,20210514,,,,,,,,,,
ac23ab17a31d1abeea72e408ac5871c1,20210519,,,,,,,,,,
ac23ab17a31d1abeea72e408ac5871c1,20210523,,,,,,,,,,
ac23ab17a31d1abeea72e408ac5871c1,20210526,,,,,,,,,,
ac23ab17a31d1abeea72e408ac5871c1,20210608,,,,,,,,,,
ac23ab17a31d1abeea72e408ac5871c1,20210625,,,,,,,,,,
ac23ab17a31d1abeea72e408ac5871c1,20210702,,,,,,,,,,
ac23ab17a31d1abeea72e408ac5871c1,20210707,,,,,,,,,,
ac23ab17a31d1abeea72e408ac5871c1,20210719,,,,,,,,,,
ac23ab17a31d1abeea72e408ac5871c1,20210801,,,,,,,,,,
ac23ab17a31d1abeea72e408ac5871c1,20210807,,,,,,,,,,
ac23ab17a31d1abeea72e408ac5871c1,20210814,,,,,,,,,,
ac23ab17a31d1abeea72e408ac5871c1,20210816,,,,,,,,,,
ac23ab17a31d1abeea72e408ac5871c1,20210822,,,,,,,,,,
ac23ab17a31d1abeea72e408ac5871c1,20210916,,,,,,,,,,
ac23ab17a31d1abeea72e408ac5871c1,20210919,,,,,,,,,,
ac23ab17a31d1abeea72e408ac5871c1,20210927,,,,,,,,,,
ac23ab17a31d1abeea72e408ac5871c1,20211002,,,,,,,,,,
ac23ab17a31d1abeea72e408ac5871c1,20211004,,,,,,,,,,
ac23ab17a31d1abeea72e408ac5871c1,20211013,,,,,,,,,,
ac23ab17a31d1abeea72e408ac5871c1,20211106,3.0,4.0,2.0,2.0,2.0,5.0,1.0,5.0,5.0,7.0
ac23ab17a31d1abeea72e408ac5871c1,20211113,,,,,,,,,,
ac23ab17a31d1abeea72e408ac5871c1,20211120,,,,,,,,,,
ac23ab17a31d1abeea72e408ac5871c1,20211126,,,,,,,,,,
ac23ab17a31d1abeea72e408ac5871c1,20211129,,,,,,,,,,
ac23ab17a31d1abeea72e408ac5871c1,20211210,,,,,,,,,,
ac23ab17a31d1abeea72e408ac5871c1,20211215,,,,,,,,,,
ac23ab17a31d1abeea72e408ac5871c1,20211225,,,,,,,,,,
ac23ab17a31d1abeea72e408ac5871c1,20211227,,,,,,,,,,
ac23ab17a31d1abeea72e408ac5871c1,20220122,,,,,,,,,,
ac23ab17a31d1abeea72e408ac5871c1,20220124,,,,,,,,,,
ac23ab17a31d1abeea72e408ac5871c1,20220131,,,,,,,,,,
ac23ab17a31d1abeea72e408ac5871c1,20220208,,,,,,,,,,
ac23ab17a31d1abeea72e408ac5871c1,20220216,,,,,,,,,,
ac23ab17a31d1abeea72e408ac5871c1,20220220,,,,,,,,,,
ac23ab17a31d1abeea72e408ac5871c1,20220228,,,,,,,,,,
ac23ab17a31d1abeea72e408ac5871c1,20220309,,,,,,,,,,
ac23ab17a31d1abeea72e408ac5871c1,20220321,,,,,,,,,,
ac23ab17a31d1abeea72e408ac5871c1,20220328,,,,,,,,,,
ac23ab17a31d1abeea72e408ac5871c1,20220425,,,,,,,,,,
9a67ed145c6e7be55b1f744897316f71,20200320,4.0,5.0,4.0,4.0,4.0,4.0,4.0,4.0,4.0,5.0
9a67ed145c6e7be55b1f744897316f71,20200326,6.0,6.0,4.0,6.0,6.0,6.0,4.0,5.0,5.0,7.0
9a67ed145c6e7be55b1f744897316f71,20200401,6.0,5.0,5.0,5.0,5.0,5.0,5.0,5.0,5.0,6.0
9a67ed145c6e7be55b1f744897316f71,20200408,6.0,5.0,2.0,4.0,4.0,4.0,3.0,5.0,6.0,6.0
9a67ed145c6e7be55b1f744897316f71,20200413,6.0,2.0,2.0,5.0,4.0,4.0,3.0,5.0,5.0,6.0
9a67ed145c6e7be55b1f744897316f71,20200425,6.0,5.0,1.0,3.0,3.0,3.0,3.0,4.0,5.0,6.0
9a67ed145c6e7be55b1f744897316f71,20200427,5.0,2.0,2.0,4.0,4.0,4.0,3.0,3.0,5.0,6.0
9a67ed145c6e7be55b1f744897316f71,20200506,,,,,,,,,,
9a67ed145c6e7be55b1f744897316f71,20200509,5.0,6.0,2.0,4.0,4.0,4.0,4.0,4.0,4.0,5.0
9a67ed145c6e7be55b1f744897316f71,20200512,,,,,,,,,,
9a67ed145c6e7be55b1f744897316f71,20200516,4.0,2.0,2.0,4.0,4.0,4.0,3.0,5.0,6.0,6.0
9a67ed145c6e7be55b1f744897316f71,20200522,,,,,,,,,,
9a67ed145c6e7be55b1f744897316f71,20200523,5.0,2.0,2.0,4.0,4.0,4.0,4.0,4.0,5.0,5.0
9a67ed145c6e7be55b1f744897316f71,20200524,,,,,,,,,,
9a67ed145c6e7be55b1f744897316f71,20200530,4.0,1.0,1.0,4.0,4.0,4.0,3.0,4.0,5.0,5.0
9a67ed145c6e7be55b1f744897316f71,20200605,,,,,,,,,,
9a67ed145c6e7be55b1f744897316f71,20200606,4.0,1.0,1.0,4.0,4.0,4.0,2.0,3.0,4.0,5.0
9a67ed145c6e7be55b1f744897316f71,20200608,,,,,,,,,,
9a67ed145c6e7be55b1f744897316f71,20200613,4.0,1.0,1.0,3.0,3.0,3.0,3.0,3.0,5.0,5.0
9a67ed145c6e7be55b1f744897316f71,20200616,,,,,,,,,,
9a67ed145c6e7be55b1f744897316f71,20200620,4.0,1.0,1.0,4.0,4.0,4.0,2.0,4.0,5.0,5.0
9a67ed145c6e7be55b1f744897316f71,20200626,,,,,,,,,,
9a67ed145c6e7be55b1f744897316f71,20200627,5.0,1.0,1.0,4.0,4.0,4.0,1.0,4.0,5.0,5.0
9a67ed145c6e7be55b1f744897316f71,20200704,4.0,1.0,1.0,4.0,4.0,4.0,2.0,4.0,5.0,5.0
9a67ed145c6e7be55b1f744897316f71,20200705,,,,,,,,,,
9a67ed145c6e7be55b1f744897316f71,20200711,4.0,1.0,1.0,4.0,4.0,4.0,2.0,3.0,5.0,5.0
9a67ed145c6e7be55b1f744897316f71,20200718,4.0,2.0,2.0,4.0,4.0,4.0,4.0,4.0,4.0,5.0
9a67ed145c6e7be55b1f744897316f71,20200723,,,,,,,,,,
9a67ed145c6e7be55b1f744897316f71,20200725,4.0,4.0,4.0,4.0,4.0,4.0,3.0,4.0,5.0,5.0
9a67ed145c6e7be55b1f744897316f71,20200728,,,,,,,,,,
9a67ed145c6e7be55b1f744897316f71,20200801,4.0,2.0,2.0,4.0,4.0,4.0,3.0,3.0,5.0,5.0
9a67ed145c6e7be55b1f744897316f71,20200807,,,,,,,,,,
9a67ed145c6e7be55b1f744897316f71,20200808,4.0,5.0,1.0,4.0,4.0,4.0,2.0,3.0,5.0,5.0
