participant_id,gender,genderother,trans,age,handedness,race___0,race___1,race___2,race___3,race___4,race___5,race_other,ethnicity,language,language_other,sexuality,sexuality_other,marital,grade,degree,degree_other,employment,occupation,militaryaffil,income,religion,religion_other,pidsf1,pidsf2,pidsf3,pidsf4,pidsf5,pidsf6,pidsf7,pidsf8,pidsf9,pidsf10,pidsf11,pidsf12,pidsf13,pidsf14,pidsf15,pidsf16,pidsf17,pidsf18,pidsf19,pidsf20,pidsf21,pidsf22,pidsf23,pidsf24,pidsf25,pidsf26,pidsf27,pidsf28,pidsf29,pidsf30,pidsf31,pidsf32,pidsf33,pidsf34,pidsf35,pidsf36,pidsf37,pidsf38,pidsf39,pidsf40,pidsf41,pidsf42,check5,pidsf43,pidsf44,pidsf45,pidsf46,pidsf47,pidsf48,pidsf49,pidsf50,pidsf51,pidsf52,pidsf53,pidsf54,pidsf55,pidsf56,pidsf57,pidsf58,pidsf59,pidsf60,pidsf61,pidsf62,pidsf63,pidsf64,pidsf65,pidsf66,pidsf67,pidsf68,pidsf69,pidsf70,pidsf71,pidsf72,pidsf73,pidsf74,pidsf75,pidsf76,pidsf77,pidsf78,pidsf79,pidsf80,pidsf81,pidsf82,pidsf83,pidsf84,pidsf85,pidsf86,pidsf87,pidsf88,check6,pidsf89,pidsf90,pidsf91,pidsf92,pidsf93,pidsf94,pidsf95,pidsf96,pidsf97,pidsf98,pidsf99,pidsf100,pid5_sf_complete
259,1,,0,33,1,1,0,0,0,0,0,,0,0,,1,,4,9,3,,0,4,4,2,5,,1,0,0,0,1,0,0,0,0,2,0,0,0,0,0,0,3,0,0,2,2,1,2,1,2,0,2,0,1,0,0,2,1,0,1,0,0,0,1,0,1,0,2,1,0,2,1,0,1,1,0,0,0,0,0,0,1,0,0,0,0,2,0,0,2,0,1,0,0,1,0,0,0,3,0,0,0,2,1,2,2,0,0,1,1,1,0,1,0,1,0,1,0,0,0,1,1,0,2,0,1,0,2
260,1,,0,39,0,0,1,0,0,0,0,,0,0,,1,,4,7,1,,1,4,4,3,0,,0,1,2,0,1,0,0,1,0,0,0,0,0,0,0,1,0,0,1,1,2,0,2,1,1,0,0,1,0,0,0,1,1,1,1,1,0,0,1,0,1,1,2,0,1,1,2,0,1,2,0,0,0,1,1,1,0,0,0,0,0,1,0,0,0,0,0,0,2,0,0,0,0,1,0,0,0,2,0,0,1,1,0,1,0,1,0,1,0,1,0,0,2,1,0,1,0,1,1,0,0,0,2
261,0,,0,28,1,1,0,0,0,0,0,,0,0,,0,,4,9,3,,0,4,4,3,8,,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,1,0,0,0,0,0,2,2,1,0,2,1,1,0,0,0,1,0,2,1,2,0,1,0,0,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,2,0,0,0,0,0,1,1,0,0,0,0,0,0,0,1,0,0,1,2
262,1,,0,37,1,1,0,0,0,0,0,,0,0,,0,,0,8,2,,0,4,4,7,8,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0
263,,,,,,0,0,0,0,0,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0
264,1,,0,32,1,0,1,0,0,0,0,,0,0,,0,,4,9,4,,2,4,4,6,8,,0,0,1,1,1,0,0,2,1,2,1,1,0,0,0,0,1,0,1,1,2,1,0,2,1,0,2,1,0,0,2,2,1,0,0,1,0,1,2,0,1,1,2,1,1,0,1,1,0,2,2,0,0,1,0,1,0,0,0,0,1,1,0,0,1,2,2,0,3,0,1,1,0,0,1,0,1,0,2,0,2,1,0,0,0,0,0,0,0,1,1,0,2,2,0,0,0,1,0,0,0,0,2
265,0,,0,22,0,0,0,1,0,0,0,,0,0,,0,,4,9,2,,5,5,4,8,1,,0,0,2,2,0,0,0,0,1,0,0,0,0,0,0,0,3,0,0,0,0,0,2,3,0,0,0,0,0,0,0,0,0,0,0,3,0,2,2,0,1,0,2,0,2,2,0,0,2,2,1,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,2,0,1,0,0,0,2,2,2,0,0,0,0,0,0,1,1,0,1,0,0,0,2,0,0,0,0,0,0,2,0,2
266,0,,0,24,1,1,0,0,0,0,0,,0,0,,0,,4,8,2,,0,4,4,5,8,,1,0,0,0,0,0,1,0,1,0,0,0,1,0,0,1,0,2,0,0,1,0,0,0,0,0,3,3,1,2,0,2,2,0,2,0,0,2,0,0,0,2,2,0,3,0,0,1,1,0,0,2,3,0,0,0,1,2,0,0,0,0,2,0,1,0,0,1,2,2,0,0,2,3,0,0,2,0,0,0,2,0,3,3,1,1,0,0,0,1,1,2,0,0,3,0,3,0,0,0,2,2,2
267,1,,0,22,1,0,0,1,0,0,0,,0,0,,0,,4,8,2,,0,4,4,3,8,,2,2,3,3,0,0,0,0,1,2,0,2,0,0,1,0,2,0,1,3,0,1,0,2,1,0,0,1,0,1,1,1,0,0,0,1,0,2,1,0,1,1,2,0,0,2,1,0,2,1,1,0,1,1,0,1,0,0,1,0,0,2,0,2,0,0,1,0,0,0,0,1,0,0,0,1,0,1,1,3,2,1,0,1,0,0,1,0,0,1,1,2,1,2,0,3,0,2,0,1,0,0,2
268,0,,0,23,1,1,0,0,0,0,0,,0,0,,0,,4,8,2,,5,5,4,7,6,,0,1,1,2,1,0,0,1,1,1,1,0,0,0,0,1,2,0,1,2,1,0,0,2,1,0,0,1,1,2,0,2,2,0,0,3,0,0,1,0,1,1,2,2,0,2,0,1,2,1,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,0,1,0,0,0,0,1,0,0,0,1,1,1,1,1,0,1,1,0,0,0,0,1,1,0,1,2,1,0,0,0,0,0,1,0,2
269,0,,0,22,1,1,0,0,0,0,0,,0,0,,0,,4,8,2,,0,1,4,5,6,,2,1,2,3,1,3,1,2,0,3,0,0,1,1,1,2,3,3,2,2,2,2,3,2,2,0,1,0,0,0,2,3,2,2,2,2,1,2,2,0,2,2,2,1,2,2,2,1,2,2,2,2,0,1,0,2,0,0,2,2,0,0,1,0,2,0,0,1,0,0,0,2,1,1,0,0,2,3,1,3,3,1,1,1,0,1,2,3,0,1,2,2,2,2,0,0,2,0,2,0,2,2,2
270,0,,0,28,1,1,1,0,0,0,0,,0,0,,0,,4,9,3,,0,4,4,3,5,,0,2,1,1,1,1,0,0,0,1,0,0,0,1,0,2,1,0,0,1,2,0,1,1,1,0,2,1,0,0,1,2,2,0,2,1,1,1,1,0,2,2,2,0,2,0,1,0,1,1,0,0,1,1,0,0,0,1,0,0,0,0,0,0,0,0,1,0,1,0,0,0,0,1,0,0,0,2,0,0,2,1,0,1,0,1,0,2,0,1,1,1,0,1,0,0,0,0,2,0,0,1,2
271,0,,0,28,1,1,0,0,0,0,0,,0,0,,0,,0,8,2,,6,6,4,5,9,Catholic ,0,0,1,0,2,0,0,0,0,0,0,1,0,0,0,0,2,2,0,1,2,0,2,2,1,0,0,0,0,0,1,0,0,0,1,1,0,0,0,0,1,0,2,0,2,2,0,0,1,1,0,0,0,0,0,0,0,0,2,1,0,0,0,0,0,0,1,0,0,1,0,1,0,0,0,0,0,2,0,2,0,0,0,0,0,0,0,2,0,1,0,0,0,2,0,0,1,0,1,0,0,0,2
272,0,,0,35,1,1,0,0,0,0,0,,0,0,,0,,0,9,3,,0,4,4,9,6,,1,1,2,2,0,0,0,0,2,1,0,0,0,1,0,0,0,0,0,1,1,1,2,1,0,0,1,2,1,2,0,0,1,0,2,1,2,1,1,1,0,2,2,0,1,0,0,1,0,2,0,1,2,0,0,2,1,1,0,0,0,2,1,0,1,0,1,0,1,1,0,0,1,1,0,0,0,1,1,1,2,0,1,2,2,1,1,1,0,1,2,2,2,2,1,1,1,0,1,0,2,2,2
273,1,,0,32,0,1,0,0,0,0,0,,0,0,,0,,4,8,2,,0,4,4,8,8,,0,0,0,0,0,0,0,0,0,2,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,1,0,1,0,0,0,0,0,0,0,2,0,0,0,0,2,0,0,1,0,0,1,0,1,0,2,0,0,0,0,2,0,0,0,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,2,2,2,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,2
274,1,,0,27,1,1,0,0,0,0,0,,0,0,,1,,4,8,2,,0,4,4,6,8,,0,0,1,2,0,0,0,0,0,3,0,0,0,0,0,1,1,0,0,1,0,1,3,2,0,0,0,1,0,2,0,3,3,0,2,3,0,0,0,0,0,2,2,0,2,0,0,0,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0,3,1,0,0,0,0,0,1,0,0,3,0,1,1,3,0,1,0,1,1,1,2,0,0,2,2
275,1,,0,23,1,0,0,1,0,0,0,,0,2,Chinese,3,,4,8,2,,5,5,4,7,8,,0,0,2,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,2,2,2,0,0,0,0,0,0,0,2,0,0,0,0,0,1,0,0,0,0,0,2,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,2,0,1,0,0,0,0,0,0,0,3,0,0,0,1,0,0,0,2,0,0,0,0,0,0,0,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,2
276,1,,0,25,1,1,0,0,0,0,0,,0,0,,0,,4,8,2,,0,4,4,3,6,,0,0,1,2,0,0,0,0,0,3,0,0,0,0,2,0,2,0,1,2,0,2,1,2,0,0,1,3,0,3,0,2,2,2,2,2,0,0,2,0,0,2,2,0,0,0,0,0,2,2,0,0,0,0,0,1,0,0,0,0,0,3,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,2,2,1,1,0,0,0,1,0,0,0,0,1,2,0,2,2,0,2,0,2,0,2,1,0,2
277,1,,0,31,0,0,0,1,0,0,0,,0,2,Marathi,5,Straight,4,9,3,,5,5,4,1,1,,1,0,2,1,0,0,0,0,1,0,0,0,0,2,2,1,1,0,0,0,2,0,1,2,1,0,1,0,0,0,0,1,1,0,1,2,1,1,1,0,1,1,2,1,2,1,0,0,2,1,0,0,1,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,1,1,0,0,0,0,1,1,1,0,0,1,1,1,0,0,0,0,0,0,0,0,1,0,2
278,0,,0,22,1,1,0,0,0,0,0,,0,0,,3,,4,8,2,,0,4,4,3,9,Pagan,0,0,2,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1,2,0,0,0,0,0,0,0,0,0,0,0,3,0,0,0,0,1,0,2,0,0,0,0,1,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,1,1,0,0,0,0,0,0,0,0,1,0,1,0,0,0,1,0,0,0,2,0,0,2,0,2
279,0,,0,23,1,1,0,0,0,0,0,,0,0,,0,,4,8,2,,0,4,4,3,6,,0,0,2,1,1,1,0,1,2,0,1,2,0,0,0,0,3,0,1,1,2,0,1,2,1,0,1,0,0,3,3,2,1,1,1,2,1,0,2,1,2,1,2,1,1,2,1,1,2,2,1,1,1,1,0,2,0,1,1,0,0,1,0,0,1,1,1,0,0,0,0,1,0,1,0,0,0,2,1,2,1,1,1,1,2,0,0,0,0,1,0,0,2,1,1,0,0,1,0,0,1,0,2
280,0,,0,25,1,1,0,0,0,0,0,,0,0,,0,,4,8,2,,5,5,4,1,8,,0,0,1,0,0,0,0,1,1,0,0,0,0,0,0,0,1,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,2,0,1,1,0,0,0,0,0,2,2,0,0,1,0,0,3,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1,1,0,0,0,1,0,0,0,0,1,1,0,0,1,0,0,0,0,0,0,0,0,2
281,3,"Male, but questioning...",0,28,0,1,0,0,0,0,0,,0,0,,3,,4,8,2,,0,4,4,4,8,,0,1,2,1,2,2,0,1,3,2,2,3,2,0,1,2,3,1,3,2,2,2,0,3,3,3,2,1,0,1,2,2,3,0,2,3,0,3,3,0,1,0,2,3,0,3,3,1,2,3,2,0,0,0,0,2,1,0,2,0,2,2,0,0,1,1,2,1,1,2,2,1,0,1,2,1,2,0,3,2,2,1,1,2,2,0,0,0,0,1,1,0,3,2,0,2,1,0,0,0,2,1,2
282,0,,0,30,1,1,0,0,0,0,0,,0,0,,0,,4,8,2,,0,3,4,9,6,,0,0,2,1,0,0,0,0,0,1,0,1,0,1,0,0,1,1,1,2,1,1,1,1,2,0,1,1,0,2,1,1,1,0,2,2,1,2,0,0,0,2,2,0,2,2,1,0,1,1,1,0,1,0,0,1,0,1,0,0,0,1,0,0,1,0,1,1,0,0,0,0,0,0,0,0,0,1,1,0,1,0,0,0,1,1,0,0,0,1,1,1,1,1,0,2,0,1,1,0,2,1,2
283,0,,0,33,1,1,0,0,0,0,0,,0,0,,0,,0,7,0,,0,1,4,3,8,,0,1,1,0,1,1,0,1,2,2,1,1,1,1,2,0,0,0,0,1,1,2,2,2,1,0,1,1,0,1,1,1,0,2,0,1,0,1,0,2,2,0,2,1,0,0,0,1,1,2,0,0,0,0,1,0,0,0,0,0,1,1,0,0,1,0,0,0,2,0,0,0,0,1,0,0,0,2,1,0,0,0,0,0,0,0,0,1,0,1,0,0,0,0,0,1,0,2,1,2,1,1,2
284,0,,0,23,0,0,1,0,0,0,0,,0,0,,0,,4,8,2,,0,1,4,3,8,,1,2,2,0,2,2,2,2,1,2,1,1,0,2,0,1,3,0,1,0,2,2,1,3,1,0,2,1,0,1,1,1,0,0,1,2,2,1,2,0,1,0,2,1,1,2,1,0,1,1,1,1,0,1,0,1,0,0,1,1,1,2,1,0,1,1,1,1,0,0,0,1,1,1,0,0,0,1,2,3,2,1,1,2,1,2,2,1,0,1,1,2,1,1,0,1,1,1,1,0,0,0,2
285,1,,0,30,0,1,0,0,0,0,0,,0,0,,1,,4,8,2,,0,4,4,6,8,,0,0,0,0,0,0,0,0,2,0,0,0,0,0,0,0,1,0,1,1,0,0,1,2,0,0,1,1,0,1,0,1,1,2,0,2,0,0,2,0,0,1,2,1,0,0,0,0,2,2,1,0,1,0,2,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,0,0,0,0,0,1,0,0,0,0,1,0,0,1,1,0,0,0,0,0,0,0,0,2
286,1,,0,29,0,0,1,0,0,0,0,,0,0,,1,,4,7,0,,0,4,4,1,8,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0
287,1,,0,22,1,1,1,0,0,0,0,,0,0,,0,,4,8,2,,0,4,4,3,6,,1,2,0,0,1,1,0,2,1,0,2,1,0,0,1,2,1,0,1,2,1,0,0,0,0,1,2,1,1,1,2,0,1,1,3,2,3,0,1,1,0,2,2,2,2,2,3,2,3,2,0,2,1,2,2,1,2,1,2,2,2,1,2,1,1,0,2,1,1,1,1,2,2,1,2,1,1,1,0,0,1,2,2,0,2,1,1,2,1,1,0,1,2,1,1,1,1,1,2,1,1,2,2
288,0,,0,24,1,0,0,1,0,0,0,,0,2,Vietnamede,0,,4,9,4,,0,4,4,3,6,,0,0,2,2,0,0,0,0,0,0,0,1,0,0,0,0,1,0,1,2,0,0,2,1,1,0,1,1,0,0,0,1,0,0,0,1,0,0,1,3,0,1,2,1,2,1,1,1,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,2,0,2,0,0,0,0,1,0,0,0,0,1,1,0,1,2,0,0,0,0,1,0,0,0,2
289,0,,0,32,1,1,0,0,0,0,0,,0,0,,0,,0,8,2,,0,4,4,7,8,,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,2,1,0,0,0,0,0,1,2,0,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,0,0,0,2,0,0,0,0,0,0,1,0,2
290,0,,0,28,1,1,0,0,0,0,0,,0,0,,0,,4,8,2,,1,5,4,1,8,,0,0,1,1,0,0,0,0,1,2,1,2,0,0,0,1,1,1,1,0,1,2,0,1,2,0,2,1,1,1,2,1,1,0,1,2,0,2,3,0,1,1,2,1,0,3,2,2,2,1,1,0,2,1,0,1,0,1,1,0,1,1,1,1,2,1,3,0,0,1,1,0,0,0,0,1,1,1,1,0,1,1,0,1,2,0,0,1,0,1,2,1,1,1,1,1,1,0,0,0,2,1,2
291,0,,0,23,1,0,1,0,0,0,0,,0,0,,2,,4,6,0,,0,2,4,0,9,Christian,0,0,2,0,0,0,0,0,0,0,0,2,0,0,0,0,2,0,2,0,2,0,2,2,0,0,0,1,0,2,3,0,0,0,0,2,0,2,0,0,2,0,2,0,2,0,0,0,2,0,2,0,0,0,0,0,0,0,0,0,2,0,0,0,0,0,2,0,0,0,0,0,0,2,0,0,0,2,2,0,3,0,0,3,1,0,0,2,0,1,2,0,2,2,3,2,0,0,0,2,0,0,2
292,0,,0,36,1,1,0,0,0,1,0,,0,0,,0,,0,8,2,,0,3,4,8,8,,0,1,2,2,1,0,0,1,1,1,0,0,0,0,0,2,1,1,1,2,1,2,2,2,2,0,1,1,1,2,0,2,1,1,1,2,1,1,2,2,1,2,2,0,2,1,1,1,2,3,1,1,1,0,0,2,0,1,2,1,2,2,0,0,1,1,1,2,2,1,0,1,1,1,0,0,0,2,2,1,2,1,1,2,2,2,0,2,1,1,3,2,3,2,1,2,1,2,2,2,2,1,2
293,1,,0,25,0,1,0,0,0,0,0,,0,0,,1,,4,9,3,,2,4,4,3,8,,0,0,2,2,1,0,1,2,1,1,1,1,0,0,0,0,1,1,1,2,2,2,1,2,1,0,2,2,1,2,1,1,1,1,0,2,1,1,2,0,0,0,2,1,1,1,1,1,1,2,1,1,2,0,0,2,1,1,1,0,0,2,1,0,0,1,1,1,0,1,0,0,0,2,0,0,0,1,0,0,0,0,0,2,2,1,0,0,0,1,0,0,1,2,1,1,1,0,1,0,2,1,2
294,0,,0,27,1,1,0,0,0,0,0,,0,0,,0,,4,8,2,,0,4,4,3,8,,0,0,3,3,1,0,0,0,1,0,0,0,0,0,0,1,3,1,2,2,1,1,3,2,2,0,1,1,1,1,0,3,2,2,0,3,0,0,2,2,1,2,2,2,1,3,2,0,3,2,2,0,1,1,1,1,1,1,1,0,0,1,0,0,1,1,1,1,0,0,0,0,0,1,0,0,0,3,3,1,2,0,0,2,1,0,1,2,0,1,2,1,1,2,2,0,0,0,2,0,2,0,2
295,0,,0,19,1,1,0,0,0,0,0,,0,0,,0,,4,7,0,,2,5,4,6,6,,2,1,1,1,1,1,0,1,1,3,0,0,0,0,0,0,1,0,1,0,2,2,2,1,2,0,1,0,2,2,0,3,1,0,0,1,0,1,2,1,1,1,2,1,1,0,2,1,1,2,1,0,2,0,1,2,1,0,2,1,0,3,0,2,0,0,1,1,0,0,0,0,0,0,0,0,0,2,0,0,1,1,0,0,0,1,1,2,1,1,1,0,3,0,2,3,0,3,2,0,1,0,2
296,1,,0,26,1,0,1,0,0,0,0,,0,0,,0,,4,7,0,,1,0,4,1,9,Christian,0,0,1,1,0,1,0,1,0,1,0,0,1,0,1,1,1,1,0,1,2,1,1,1,1,0,1,1,0,2,0,2,1,1,1,1,0,2,1,1,1,0,2,0,2,0,0,0,1,1,1,0,1,1,0,0,1,0,0,1,0,2,0,0,0,0,1,0,0,0,0,1,0,1,0,0,0,2,1,1,2,1,0,0,1,0,1,0,0,1,2,0,1,2,2,1,0,1,1,1,1,0,2
297,0,,0,26,1,1,0,0,0,0,0,,0,0,,0,,4,7,2,,0,4,4,3,6,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,2,0,0,0,0,0,0,0,0,0,0,2,0,0,0,0,0,0,0,2,0,0,0,0,0,0,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,0,0,0,0,0,2,0,0,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2
298,1,,0,28,1,0,0,0,0,0,1,Asian American (I'm half/half),0,0,,0,,0,8,2,,0,3,4,4,5,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0
299,1,,0,29,1,1,0,0,0,0,0,,0,0,,0,,4,8,2,,0,4,4,8,8,,0,0,0,0,0,0,0,0,0,2,0,0,0,0,0,0,3,0,1,0,0,3,2,0,2,0,2,1,0,3,0,2,2,0,0,3,3,3,3,0,0,2,2,1,0,1,1,0,1,1,2,0,0,0,0,0,0,0,0,0,0,3,0,0,0,0,0,0,0,0,1,0,0,2,0,0,0,2,0,0,3,1,2,2,0,0,0,1,0,1,1,0,2,0,0,3,0,0,0,0,0,0,2
300,1,,0,22,1,1,0,0,0,0,0,,0,0,,0,,4,7,0,,1,4,4,6,5,,0,1,0,0,1,1,3,1,2,2,2,2,1,2,0,2,2,3,2,0,2,1,1,3,2,2,1,3,2,3,1,2,2,0,3,2,2,0,1,0,0,1,2,2,3,1,2,1,1,1,0,3,1,2,0,1,1,0,0,3,2,1,3,0,3,3,2,1,1,3,3,0,3,2,2,1,0,2,2,2,2,2,3,3,0,1,0,1,0,1,2,1,0,0,2,2,3,1,1,0,3,3,2
301,1,,0,22,0,1,0,0,0,0,0,,0,0,,0,,4,8,2,,5,5,4,9,5,,0,1,2,2,0,0,0,0,2,2,1,0,0,0,0,0,2,0,0,2,1,2,0,1,0,0,2,1,1,3,0,2,1,1,0,2,0,0,2,0,1,0,2,0,0,2,0,0,3,2,1,0,0,1,0,2,1,0,2,0,1,2,0,0,0,2,0,0,0,0,0,1,0,3,1,0,0,1,2,3,1,1,0,0,1,0,0,0,1,1,0,0,2,3,0,1,0,1,0,0,0,0,2
302,1,,0,34,1,1,0,0,0,0,0,,0,0,,0,,0,9,3,,0,3,4,9,8,,0,0,2,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,3,1,0,0,0,0,0,1,0,1,0,0,2,1,0,0,0,0,0,0,2,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,0,1,0,0,0,0,0,0,0,2,0,1,0,0,0,2,0,0,0,0,2,0,1,0,2
303,1,,0,29,1,1,0,0,0,0,0,,0,0,,0,,4,9,3,,0,1,4,3,8,,0,2,2,2,2,2,0,1,2,3,1,2,2,0,0,2,1,1,1,1,2,2,1,2,1,0,2,1,0,3,2,2,1,0,1,2,0,1,1,0,1,1,2,1,1,1,2,2,2,2,1,0,2,0,0,0,0,0,0,1,1,3,0,0,0,0,2,2,0,2,1,0,0,3,1,0,0,1,1,1,0,0,0,0,2,0,0,0,0,1,1,0,0,2,2,3,0,0,0,0,1,1,2
304,1,,0,35,1,1,0,0,0,0,0,,0,0,,0,,4,9,3,,0,3,4,4,9,christian,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,1,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,2,1,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,2,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,2
305,1,,0,39,1,1,0,0,0,0,0,,0,0,,0,,0,7,2,,2,2,4,1,8,,0,0,2,1,0,1,0,1,1,1,0,0,0,0,1,0,0,0,1,1,1,2,1,1,0,0,2,2,0,2,0,2,0,0,0,0,0,0,0,0,0,0,2,0,0,0,1,0,2,1,0,0,1,0,0,0,0,0,0,0,0,2,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,3,0,0,0,0,1,0,0,0,2,0,1,0,0,0,0,0,0,2
306,1,,0,23,1,1,0,0,0,0,0,,0,0,,0,,4,9,6,,5,5,4,5,8,,1,2,3,2,2,1,0,0,0,2,1,1,0,0,0,1,3,0,0,2,2,3,1,3,0,0,0,1,0,0,1,3,2,1,0,1,0,1,2,0,2,1,2,1,1,3,0,1,2,2,1,0,0,2,1,2,0,0,3,1,1,2,0,1,0,1,1,0,0,0,0,1,0,0,1,0,0,1,2,3,2,1,2,0,0,0,2,1,0,1,1,0,2,2,0,2,0,1,1,0,2,0,2
307,1,,0,33,1,1,0,0,0,0,0,,0,0,,0,,4,9,3,,5,5,4,2,8,,1,1,2,1,1,1,0,0,1,1,2,2,0,0,0,2,2,0,1,1,2,2,2,2,1,0,2,1,1,2,2,2,0,0,1,2,0,0,0,1,1,0,2,2,0,2,2,0,2,2,2,0,1,1,0,2,0,0,0,0,2,2,0,0,0,2,2,0,0,0,2,1,0,0,0,1,0,2,2,1,0,1,0,1,1,0,1,2,0,1,0,1,2,1,1,1,0,0,2,0,0,0,2
308,0,,0,30,1,1,0,0,0,0,0,,0,0,,0,,4,6,0,,0,4,4,2,6,,0,0,1,1,0,0,0,0,1,1,0,1,2,0,0,0,2,0,0,1,0,0,0,2,2,0,1,0,0,0,2,2,0,0,0,2,0,1,1,0,2,0,2,0,0,1,1,0,2,1,0,0,2,1,0,0,0,2,0,0,0,0,0,0,0,0,2,0,0,0,0,1,0,2,0,0,0,0,2,2,0,0,0,0,2,0,0,2,0,1,2,0,0,2,0,0,0,0,0,0,0,0,2
309,1,,0,22,1,1,0,0,0,0,0,,0,0,,0,,4,8,2,,5,5,4,9,6,,1,2,2,2,1,2,0,1,1,2,1,2,0,0,0,1,2,2,1,1,0,1,2,2,1,0,1,1,1,1,2,2,2,1,1,2,0,2,1,0,2,2,2,1,2,2,1,0,2,1,1,1,1,2,0,0,0,1,2,1,1,2,1,1,1,1,2,0,0,0,1,2,0,1,1,1,0,2,2,3,3,2,0,1,2,1,0,1,1,1,2,2,1,2,0,1,1,1,2,1,2,2,2
310,0,,0,25,1,1,0,0,0,0,0,,0,0,,3,,4,8,2,,0,4,4,2,8,,0,2,2,2,1,1,0,2,1,1,1,2,0,0,0,0,2,0,1,2,2,1,2,2,2,1,0,0,0,0,2,3,2,0,0,1,0,0,3,0,3,2,2,0,2,0,1,2,3,3,0,0,0,3,0,2,0,0,1,0,1,0,0,0,0,2,3,0,0,0,1,2,0,0,1,0,0,3,2,3,2,3,0,0,1,0,0,2,0,1,2,0,3,2,0,0,0,2,1,0,0,0,2
311,1,,0,23,1,1,0,0,0,0,0,,0,0,,0,,4,8,2,,5,5,4,6,5,,1,2,2,2,2,1,0,1,1,2,1,2,1,0,0,1,3,0,1,1,2,1,1,1,2,0,2,2,1,1,1,0,1,0,0,2,0,1,2,1,1,1,2,1,0,2,1,1,3,3,2,1,2,1,0,2,1,1,2,1,1,1,0,0,0,1,2,1,0,1,1,1,0,1,0,1,0,2,1,2,1,2,0,1,2,0,1,1,0,1,2,0,2,2,0,2,0,0,0,0,1,1,2
