id	week	day	well	awake	relaxed	pleased	bold	energetic	extraverted	talkative	study_burden	study_interfere	study_annoy	time001	good	calm	rested	happy	not_shy	envious	compliance	flag	quiet	bashful	withdrawn	careless	disorganized	inefficient	sloppy	unsympathetic	harsh	relaxed_personality	rude	uncreative	unintellectual	cold	beep
MELBP	2	8	5	6	NA	NA	1	3	4	4	NA	NA	NA	1	6	5	NA	NA	5	1	1	0	3	1	2	3	2	2	1	1	NA	NA	NA	NA	NA	NA	NA
JLVBY	2	8	6	5	NA	NA	4	4	2	2	NA	NA	NA	9	6	5	NA	NA	5	1	1	0	3	1	1	3	1	3	1	1	NA	NA	NA	NA	NA	NA	NA
ARKYA	1	5	4	2	NA	NA	2	2	3	2	NA	NA	NA	2	4	5	NA	NA	2	1	1	0	3	3	2	2	1	3	2	4	NA	NA	NA	NA	NA	NA	NA
EPQNZ	1	1	6	6	NA	NA	2	2	2	2	NA	NA	NA	2	6	2	NA	NA	4	2	1	0	2	2	2	2	4	4	4	2	NA	NA	NA	NA	NA	NA	NA
LWLKG	2	8	5	4	NA	NA	4	4	3	4	NA	NA	NA	2	5	5	NA	NA	4	1	1	0	2	2	2	3	2	3	1	1	NA	NA	NA	NA	NA	NA	NA
QBPZT	1	1	4	2	NA	NA	2	3	2	4	NA	NA	NA	7	5	3	NA	NA	3	2	1	0	1	4	2	2	2	2	2	3	NA	NA	NA	NA	NA	NA	NA
RPHSH	2	8	3	1	NA	NA	1	1	1	1	NA	NA	NA	2	2	4	NA	NA	4	4	1	0	2	1	2	2	3	4	3	3	NA	NA	NA	NA	NA	NA	NA
HOTCT	2	8	5	5	NA	NA	3	4	3	2	NA	NA	NA	12	6	4	NA	NA	4	1	1	0	1	1	2	3	2	2	2	2	NA	NA	NA	NA	NA	NA	NA
NNKGZ	1	5	2	3	NA	NA	4	2	4	2	NA	NA	NA	3	3	4	NA	NA	5	1	1	0	2	1	2	1	4	5	1	1	NA	NA	NA	NA	NA	NA	NA
WCAPL	1	1	7	6	NA	NA	2	4	4	5	NA	NA	NA	3	7	7	NA	NA	4	1	1	0	5	1	2	5	2	1	2	1	NA	NA	NA	NA	NA	NA	NA
XZRYB	1	5	6	5	NA	NA	2	3	2	4	NA	NA	NA	1	6	6	NA	NA	5	2	1	0	4	2	3	4	2	2	1	2	NA	NA	NA	NA	NA	NA	NA
LFMOA	1	1	6	2	NA	NA	3	1	4	5	NA	NA	NA	2	6	6	NA	NA	5	5	1	0	4	1	1	4	3	4	2	2	NA	NA	NA	NA	NA	NA	NA
MMBNH	1	1	5	6	NA	NA	4	4	3	3	NA	NA	NA	2	5	4	NA	NA	5	2	1	0	2	1	2	3	2	1	1	2	NA	NA	NA	NA	NA	NA	NA
UGNPG	2	9	5	4	NA	NA	1	3	3	2	NA	NA	NA	514	6	5	NA	NA	5	1	1	0	2	1	1	2	3	2	1	1	NA	NA	NA	NA	NA	NA	NA
KOTXK	2	9	6	5	NA	NA	2	4	3	1	NA	NA	NA	496	5	7	NA	NA	4	1	1	0	4	2	3	3	3	4	3	3	NA	NA	NA	NA	NA	NA	NA
NAOJU	2	9	6	6	NA	NA	2	3	2	3	NA	NA	NA	3	6	6	NA	NA	3	1	1	0	4	3	2	3	2	2	2	2	NA	NA	NA	NA	NA	NA	NA
JSXBK	2	9	3	3	NA	NA	1	1	2	3	NA	NA	NA	2	4	5	NA	NA	4	1	1	0	4	4	4	5	4	5	1	2	NA	NA	NA	NA	NA	NA	NA
JRVBS	2	9	7	2	NA	NA	1	4	2	4	NA	NA	NA	2	7	7	NA	NA	5	1	1	0	5	3	2	2	1	3	1	1	NA	NA	NA	NA	NA	NA	NA
RTUXJ	2	9	6	3	NA	NA	4	2	4	4	NA	NA	NA	2	6	6	NA	NA	2	1	1	0	3	2	4	1	1	4	2	3	NA	NA	NA	NA	NA	NA	NA
KUCTO	2	9	5	4	NA	NA	2	1	1	2	NA	NA	NA	2	5	5	NA	NA	4	1	1	0	5	1	4	2	3	3	2	3	NA	NA	NA	NA	NA	NA	NA
CAJKZ	2	9	5	6	NA	NA	1	3	2	1	NA	NA	NA	7	5	4	NA	NA	5	1	1	0	2	1	1	3	1	1	1	1	NA	NA	NA	NA	NA	NA	NA
NVQIA	2	9	3	2	NA	NA	1	1	1	1	NA	NA	NA	1	3	6	NA	NA	5	1	1	0	5	1	1	5	5	5	1	1	NA	NA	NA	NA	NA	NA	NA
ALUZA	2	9	5	7	NA	NA	2	3	3	3	NA	NA	NA	3	6	6	NA	NA	5	5	1	0	4	3	3	2	2	4	1	5	NA	NA	NA	NA	NA	NA	NA
YJPIM	2	9	5	6	NA	NA	1	4	4	1	NA	NA	NA	4	3	5	NA	NA	5	1	1	0	4	1	3	2	1	1	1	1	NA	NA	NA	NA	NA	NA	NA
STRING	2	13	5	3	NA	NA	4	3	3	2	NA	NA	NA	15	5	5	NA	NA	4	2	1	0	3	2	2	3	2	2	2	1	NA	NA	NA	NA	NA	NA	NA
JCJTS	2	9	5	3	NA	NA	1	4	2	1	NA	NA	NA	1	5	6	NA	NA	2	1	1	0	5	1	4	4	2	2	1	2	NA	NA	NA	NA	NA	NA	NA
AGUCM	2	9	5	2	NA	NA	1	1	3	4	NA	NA	NA	7	4	6	NA	NA	5	1	1	0	3	1	1	3	3	3	2	1	NA	NA	NA	NA	NA	NA	NA
TIJBH	2	9	7	2	NA	NA	3	1	1	1	NA	NA	NA	1	7	7	NA	NA	5	1	1	0	5	2	4	5	4	4	1	1	NA	NA	NA	NA	NA	NA	NA
YUZKX	2	9	6	5	NA	NA	1	4	4	3	NA	NA	NA	14	5	5	NA	NA	5	5	1	0	5	1	4	4	1	2	1	1	NA	NA	NA	NA	NA	NA	NA
MJBGG	1	6	4	4	NA	NA	1	3	1	1	NA	NA	NA	1	4	4	NA	NA	5	1	1	0	3	1	4	3	3	5	1	1	NA	NA	NA	NA	NA	NA	NA
YBZKC	2	9	3	3	NA	NA	1	1	2	2	NA	NA	NA	1	3	4	NA	NA	3	5	1	0	3	1	4	2	4	4	3	1	NA	NA	NA	NA	NA	NA	NA
FXRFV	1	2	6	4	NA	NA	3	3	4	4	NA	NA	NA	3	5	6	NA	NA	3	2	1	0	3	2	3	4	2	2	2	2	NA	NA	NA	NA	NA	NA	NA
NNKGZ	1	6	7	3	NA	NA	1	2	2	2	NA	NA	NA	6	7	7	NA	NA	5	1	1	0	5	3	4	4	1	3	2	1	NA	NA	NA	NA	NA	NA	NA
HAJFC	1	6	5	5	NA	NA	4	4	4	3	NA	NA	NA	4	5	5	NA	NA	4	1	1	0	3	3	2	4	2	2	2	1	NA	NA	NA	NA	NA	NA	NA
SZUZB	1	2	2	2	NA	NA	3	3	2	3	NA	NA	NA	24	3	6	NA	NA	3	4	1	0	4	2	3	2	4	3	4	2	NA	NA	NA	NA	NA	NA	NA
RTBJG	1	2	7	2	NA	NA	3	2	5	3	NA	NA	NA	3	5	7	NA	NA	3	3	1	0	5	1	4	2	5	5	4	1	NA	NA	NA	NA	NA	NA	NA
TCQPN	2	9	4	4	NA	NA	2	4	1	1	NA	NA	NA	1	4	2	NA	NA	5	1	1	0	3	1	1	1	1	3	1	1	NA	NA	NA	NA	NA	NA	NA
RVKGG	1	2	5	6	NA	NA	3	5	3	1	NA	NA	NA	22	6	5	NA	NA	3	1	1	0	4	3	4	3	2	3	3	1	NA	NA	NA	NA	NA	NA	NA
QBPZT	1	2	3	2	NA	NA	2	4	3	4	NA	NA	NA	3	3	3	NA	NA	4	4	1	0	2	2	3	1	4	4	3	2	NA	NA	NA	NA	NA	NA	NA
DCNEH	1	2	4	5	NA	NA	1	3	2	2	NA	NA	NA	8	5	5	NA	NA	5	1	1	0	4	2	2	4	2	3	1	1	NA	NA	NA	NA	NA	NA	NA
SNAFE	1	2	2	1	NA	NA	3	3	3	1	NA	NA	NA	4	3	5	NA	NA	4	1	1	0	4	3	2	2	3	2	3	1	NA	NA	NA	NA	NA	NA	NA
RPKQF	1	2	3	3	NA	NA	1	2	2	2	NA	NA	NA	2	4	3	NA	NA	5	2	1	0	2	1	3	2	4	2	2	1	NA	NA	NA	NA	NA	NA	NA
XZRYB	1	6	6	4	NA	NA	3	3	2	3	NA	NA	NA	1	6	6	NA	NA	4	2	1	0	4	1	4	3	1	1	1	2	NA	NA	NA	NA	NA	NA	NA
HLBQA	2	9	3	5	NA	NA	2	3	3	3	NA	NA	NA	451	4	2	NA	NA	4	2	1	0	2	1	2	3	4	2	3	1	NA	NA	NA	NA	NA	NA	NA
PGZDV	1	6	3	3	NA	NA	4	1	1	1	NA	NA	NA	1	3	2	NA	NA	2	2	1	0	1	2	3	1	4	4	1	1	NA	NA	NA	NA	NA	NA	NA
SKNWS	1	6	4	6	NA	NA	3	3	2	2	NA	NA	NA	2	4	5	NA	NA	2	4	1	0	3	3	4	2	3	3	4	3	NA	NA	NA	NA	NA	NA	NA
MELBP	2	9	5	6	NA	NA	1	4	4	5	NA	NA	NA	26	6	6	NA	NA	5	2	1	0	3	1	2	3	3	2	1	1	NA	NA	NA	NA	NA	NA	NA
LWLKG	2	9	6	4	NA	NA	3	3	3	4	NA	NA	NA	2	5	5	NA	NA	4	1	1	0	4	2	2	2	1	2	1	1	NA	NA	NA	NA	NA	NA	NA
OIQAJ	2	9	2	3	NA	NA	4	5	2	1	NA	NA	NA	5	2	2	NA	NA	5	1	1	0	2	1	4	1	1	1	1	3	NA	NA	NA	NA	NA	NA	NA
YRMVM	2	9	4	1	NA	NA	2	2	2	2	NA	NA	NA	9	5	2	NA	NA	4	3	1	0	1	1	2	2	3	2	1	1	NA	NA	NA	NA	NA	NA	NA
MDPBW	1	6	6	5	NA	NA	1	4	3	1	NA	NA	NA	142	6	5	NA	NA	5	2	1	0	4	1	4	4	2	1	1	2	NA	NA	NA	NA	NA	NA	NA
ROFPF	1	2	2	4	NA	NA	2	3	3	2	NA	NA	NA	790	2	6	NA	NA	4	5	1	0	3	1	4	1	2	4	2	1	NA	NA	NA	NA	NA	NA	NA
EPQNZ	1	2	3	6	NA	NA	3	2	2	2	NA	NA	NA	2	3	3	NA	NA	4	1	1	0	4	1	4	2	4	4	4	3	NA	NA	NA	NA	NA	NA	NA
SZUZB	1	2	3	2	NA	NA	3	3	2	2	NA	NA	NA	24	4	3	NA	NA	4	4	1	0	4	2	3	2	4	3	3	1	NA	NA	NA	NA	NA	NA	NA
LFMOA	1	2	5	6	NA	NA	4	4	4	5	NA	NA	NA	2	6	3	NA	NA	4	1	1	0	2	3	2	2	2	2	1	1	NA	NA	NA	NA	NA	NA	NA
RTBJG	1	2	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	1	1	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA
TPDCS	1	2	2	4	NA	NA	1	4	3	1	NA	NA	NA	2	3	3	NA	NA	5	1	1	0	1	1	3	2	4	3	3	3	NA	NA	NA	NA	NA	NA	NA
RMUVI	1	2	5	6	NA	NA	4	2	2	3	NA	NA	NA	9	5	5	NA	NA	3	2	1	0	4	2	3	2	3	3	2	3	NA	NA	NA	NA	NA	NA	NA
RVKGG	1	2	6	6	NA	NA	3	5	3	3	NA	NA	NA	79	6	6	NA	NA	3	3	1	0	4	1	3	4	1	1	1	3	NA	NA	NA	NA	NA	NA	NA
NZDAZ	2	13	5	3	NA	NA	4	3	2	2	NA	NA	NA	2	4	6	NA	NA	4	3	1	0	5	1	5	4	2	2	2	3	NA	NA	NA	NA	NA	NA	NA
FXRFV	1	2	5	6	NA	NA	2	2	2	4	NA	NA	NA	1	6	6	NA	NA	3	4	1	0	4	4	3	1	3	4	2	4	NA	NA	NA	NA	NA	NA	NA
BMVTG	1	6	2	5	NA	NA	3	3	4	4	NA	NA	NA	2	2	2	NA	NA	2	1	1	0	2	4	1	2	1	2	1	1	NA	NA	NA	NA	NA	NA	NA
QBPZT	1	2	5	3	NA	NA	2	3	2	1	NA	NA	NA	5	5	5	NA	NA	3	3	1	0	4	3	4	2	2	2	2	3	NA	NA	NA	NA	NA	NA	NA
VMOPQ	1	2	4	5	NA	NA	1	3	3	4	NA	NA	NA	8	5	4	NA	NA	3	2	1	0	4	1	2	1	3	2	1	4	NA	NA	NA	NA	NA	NA	NA
WCAPL	1	2	3	6	NA	NA	2	4	4	4	NA	NA	NA	7	5	2	NA	NA	4	1	1	0	2	2	4	2	2	2	1	1	NA	NA	NA	NA	NA	NA	NA
AZRXC	2	9	7	4	NA	NA	1	1	1	1	NA	NA	NA	4	7	7	NA	NA	5	1	1	0	5	1	1	5	1	1	1	1	NA	NA	NA	NA	NA	NA	NA
KNCUM	2	9	3	3	NA	NA	1	3	2	3	NA	NA	NA	1	5	5	NA	NA	5	2	1	0	4	1	2	2	4	4	2	1	NA	NA	NA	NA	NA	NA	NA
FFWAU	2	9	6	3	NA	NA	3	3	1	4	NA	NA	NA	67	6	5	NA	NA	5	4	1	0	3	1	3	1	1	2	2	1	NA	NA	NA	NA	NA	NA	NA
JCJTS	2	9	3	2	NA	NA	2	1	1	1	NA	NA	NA	2	3	4	NA	NA	2	1	1	0	4	2	4	3	2	4	1	2	NA	NA	NA	NA	NA	NA	NA
KIBDL	2	9	7	6	NA	NA	3	4	3	3	NA	NA	NA	1093	6	4	NA	NA	4	1	1	0	4	2	2	4	2	2	3	1	NA	NA	NA	NA	NA	NA	NA
EHQVJ	2	9	6	4	NA	NA	4	4	5	4	NA	NA	NA	1	6	6	NA	NA	5	1	1	0	5	1	2	4	1	2	1	2	NA	NA	NA	NA	NA	NA	NA
UGNPG	2	9	5	3	NA	NA	1	1	1	2	NA	NA	NA	527	6	5	NA	NA	5	1	1	0	5	1	4	3	1	1	1	1	NA	NA	NA	NA	NA	NA	NA
VOVML	2	9	6	6	NA	NA	3	3	3	4	NA	NA	NA	2	6	5	NA	NA	4	2	1	0	2	2	2	2	3	2	2	2	NA	NA	NA	NA	NA	NA	NA
JSXBK	2	9	6	7	NA	NA	3	5	3	3	NA	NA	NA	2	6	5	NA	NA	4	3	1	0	1	2	2	4	1	2	1	1	NA	NA	NA	NA	NA	NA	NA
OIQAJ	2	9	6	6	NA	NA	5	5	5	5	NA	NA	NA	3	6	5	NA	NA	5	1	1	0	4	1	1	4	1	1	1	2	NA	NA	NA	NA	NA	NA	NA
THTKD	2	9	7	7	NA	NA	3	5	2	5	NA	NA	NA	2	7	6	NA	NA	5	1	1	0	3	1	2	5	1	1	2	1	NA	NA	NA	NA	NA	NA	NA
ZOVLP	2	9	1	1	NA	NA	2	1	1	3	NA	NA	NA	3	1	1	NA	NA	1	3	1	0	5	3	5	1	3	4	3	3	NA	NA	NA	NA	NA	NA	NA
NAOJU	2	9	7	7	NA	NA	3	4	4	4	NA	NA	NA	1	7	6	NA	NA	3	1	1	0	3	2	2	4	2	2	2	2	NA	NA	NA	NA	NA	NA	NA
YGIPI	2	9	5	5	NA	NA	3	3	3	2	NA	NA	NA	2	5	3	NA	NA	5	1	1	0	3	2	3	3	2	1	1	1	NA	NA	NA	NA	NA	NA	NA
PNIJU	2	9	6	5	NA	NA	3	4	2	3	NA	NA	NA	4	3	6	NA	NA	4	1	1	0	3	3	2	2	2	2	2	1	NA	NA	NA	NA	NA	NA	NA
NVQIA	2	9	3	6	NA	NA	1	1	1	5	NA	NA	NA	2	4	4	NA	NA	5	1	1	0	3	1	1	2	5	1	1	1	NA	NA	NA	NA	NA	NA	NA
LDVTU	2	9	6	4	NA	NA	1	4	4	3	NA	NA	NA	2	5	4	NA	NA	5	1	1	0	2	1	2	3	2	1	2	1	NA	NA	NA	NA	NA	NA	NA
RUZNC	2	9	6	6	NA	NA	3	4	4	4	NA	NA	NA	3	6	6	NA	NA	4	1	1	0	3	2	3	4	2	2	2	1	NA	NA	NA	NA	NA	NA	NA
MOTIT	2	9	6	5	NA	NA	1	4	2	2	NA	NA	NA	2	6	6	NA	NA	5	1	1	0	4	1	1	4	1	2	1	1	NA	NA	NA	NA	NA	NA	NA
SDKYF	2	9	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	1	1	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA
OJDVJ	2	9	7	6	NA	NA	5	3	3	3	NA	NA	NA	1	7	6	NA	NA	5	1	1	0	2	2	2	2	1	1	1	1	NA	NA	NA	NA	NA	NA	NA
MJRFP	2	9	6	3	NA	NA	4	4	5	4	NA	NA	NA	4	7	5	NA	NA	4	1	1	0	2	1	2	2	1	1	1	1	NA	NA	NA	NA	NA	NA	NA
TIJBH	2	9	3	3	NA	NA	3	2	1	1	NA	NA	NA	3	5	5	NA	NA	4	1	1	0	3	2	4	3	2	2	1	1	NA	NA	NA	NA	NA	NA	NA
UWEVX	2	9	3	1	NA	NA	1	1	4	4	NA	NA	NA	4	4	2	NA	NA	4	4	1	0	2	2	2	1	5	5	4	5	NA	NA	NA	NA	NA	NA	NA
OZRHZ	2	9	6	6	NA	NA	1	4	1	1	NA	NA	NA	6	6	6	NA	NA	3	1	1	0	4	1	4	2	2	1	1	1	NA	NA	NA	NA	NA	NA	NA
RPHSH	2	9	3	2	NA	NA	1	2	2	1	NA	NA	NA	3	3	4	NA	NA	4	4	1	0	3	3	4	2	4	4	3	3	NA	NA	NA	NA	NA	NA	NA
WERXV	1	6	2	5	NA	NA	1	2	1	1	NA	NA	NA	1005	1	3	NA	NA	5	1	1	0	1	1	4	1	1	2	1	1	NA	NA	NA	NA	NA	NA	NA
NTDLV	1	6	5	4	NA	NA	4	3	3	3	NA	NA	NA	104	4	4	NA	NA	5	2	1	0	3	1	2	4	3	2	2	2	NA	NA	NA	NA	NA	NA	NA
RPKQF	1	2	7	6	NA	NA	1	2	2	4	NA	NA	NA	3	6	6	NA	NA	5	2	1	0	4	1	2	4	2	2	1	1	NA	NA	NA	NA	NA	NA	NA
XZRYB	1	6	5	3	NA	NA	2	2	1	2	NA	NA	NA	9	5	6	NA	NA	4	3	1	0	5	1	4	3	2	2	1	1	NA	NA	NA	NA	NA	NA	NA
RANQU	1	6	5	6	NA	NA	4	4	2	3	NA	NA	NA	5	6	4	NA	NA	3	1	1	0	3	2	2	3	2	1	3	2	NA	NA	NA	NA	NA	NA	NA
TOKTG	1	6	5	4	NA	NA	2	4	4	2	NA	NA	NA	2	6	2	NA	NA	5	1	1	0	5	3	2	3	2	1	1	1	NA	NA	NA	NA	NA	NA	NA
NNKGZ	1	6	7	4	NA	NA	2	2	2	1	NA	NA	NA	7	7	7	NA	NA	2	1	1	0	5	4	5	5	1	1	1	2	NA	NA	NA	NA	NA	NA	NA
CAJKZ	2	9	3	3	NA	NA	2	1	1	3	NA	NA	NA	4	4	4	NA	NA	5	1	1	0	4	1	2	2	2	2	1	1	NA	NA	NA	NA	NA	NA	NA
NUYUE	1	6	5	6	NA	NA	3	3	1	1	NA	NA	NA	3	6	6	NA	NA	5	1	1	0	4	1	3	2	2	3	2	1	NA	NA	NA	NA	NA	NA	NA
MELBP	2	9	6	5	NA	NA	1	3	3	2	NA	NA	NA	4	6	6	NA	NA	5	1	1	0	4	1	3	4	1	2	1	1	NA	NA	NA	NA	NA	NA	NA
STRING	2	13	4	5	NA	NA	3	4	4	4	NA	NA	NA	4	5	4	NA	NA	4	5	1	0	3	1	2	2	2	2	2	1	NA	NA	NA	NA	NA	NA	NA
UPRLT	2	9	5	6	NA	NA	3	3	4	5	NA	NA	NA	5	4	2	NA	NA	5	1	1	0	1	1	1	1	3	2	1	2	NA	NA	NA	NA	NA	NA	NA
RTHHA	2	9	7	6	NA	NA	1	3	4	4	NA	NA	NA	3	7	7	NA	NA	5	1	1	0	3	1	1	5	1	1	1	1	NA	NA	NA	NA	NA	NA	NA
PWFOW	1	2	4	6	NA	NA	1	2	1	1	NA	NA	NA	3	4	5	NA	NA	5	5	1	0	3	1	1	2	1	1	1	1	NA	NA	NA	NA	NA	NA	NA
TZIPL	1	6	3	2	NA	NA	3	1	3	2	NA	NA	NA	4	4	5	NA	NA	2	2	1	0	2	3	3	1	3	4	3	1	NA	NA	NA	NA	NA	NA	NA
FXUKQ	1	6	5	5	NA	NA	2	3	2	1	NA	NA	NA	2	5	5	NA	NA	4	1	1	0	4	2	2	3	2	3	1	1	NA	NA	NA	NA	NA	NA	NA
VGRJJ	2	9	3	5	NA	NA	2	2	2	3	NA	NA	NA	3	5	5	NA	NA	1	2	1	0	4	4	4	3	2	3	2	3	NA	NA	NA	NA	NA	NA	NA
PBRQP	2	9	4	7	NA	NA	1	1	3	4	NA	NA	NA	3	5	1	NA	NA	4	1	1	0	5	1	5	1	1	1	1	3	NA	NA	NA	NA	NA	NA	NA
MKVYU	2	9	3	2	NA	NA	2	3	2	4	NA	NA	NA	31	6	5	NA	NA	3	4	1	0	2	2	2	3	3	4	2	2	NA	NA	NA	NA	NA	NA	NA
EBAZA	1	6	5	5	NA	NA	2	2	3	3	NA	NA	NA	7	5	5	NA	NA	5	2	1	0	4	2	2	3	2	2	1	2	NA	NA	NA	NA	NA	NA	NA
YBZKC	2	9	3	3	NA	NA	3	3	3	3	NA	NA	NA	13	3	1	NA	NA	5	5	1	0	1	1	1	1	1	1	1	1	NA	NA	NA	NA	NA	NA	NA
RTUXJ	2	9	2	5	NA	NA	4	1	2	1	NA	NA	NA	2	3	4	NA	NA	2	2	1	0	4	3	4	2	4	4	4	3	NA	NA	NA	NA	NA	NA	NA
GXFYT	2	9	5	2	NA	NA	1	1	1	2	NA	NA	NA	3	4	4	NA	NA	4	5	1	0	4	1	4	3	5	5	3	2	NA	NA	NA	NA	NA	NA	NA
MDPBW	1	6	5	2	NA	NA	1	1	2	1	NA	NA	NA	34	5	5	NA	NA	5	2	1	0	4	1	3	2	3	4	1	2	NA	NA	NA	NA	NA	NA	NA
NYMKY	1	6	3	2	NA	NA	3	2	3	4	NA	NA	NA	2	4	5	NA	NA	5	3	1	0	3	1	3	3	3	4	3	3	NA	NA	NA	NA	NA	NA	NA
ULVXM	2	9	6	4	NA	NA	2	2	2	3	NA	NA	NA	1	6	6	NA	NA	5	1	1	0	4	3	3	3	2	3	2	3	NA	NA	NA	NA	NA	NA	NA
JZRYP	1	6	2	2	NA	NA	1	1	3	3	NA	NA	NA	259	2	2	NA	NA	3	1	1	0	4	3	3	1	3	4	1	1	NA	NA	NA	NA	NA	NA	NA
TNJFS	2	13	3	6	NA	NA	3	4	2	4	NA	NA	NA	2	6	2	NA	NA	4	4	1	0	2	4	2	1	2	1	1	3	NA	NA	NA	NA	NA	NA	NA
TGCDU	2	9	7	5	NA	NA	5	4	5	5	NA	NA	NA	2	6	6	NA	NA	5	2	1	0	2	1	2	3	1	1	1	4	NA	NA	NA	NA	NA	NA	NA
DCNEH	1	2	5	2	NA	NA	3	4	3	4	NA	NA	NA	10	6	4	NA	NA	5	1	1	0	3	1	1	2	2	1	1	1	NA	NA	NA	NA	NA	NA	NA
HLBQA	2	9	5	5	NA	NA	3	3	2	1	NA	NA	NA	3	6	4	NA	NA	3	2	1	0	3	3	4	4	2	1	1	1	NA	NA	NA	NA	NA	NA	NA
QUQJQ	1	6	4	3	NA	NA	1	2	1	2	NA	NA	NA	3	4	4	NA	NA	5	5	1	0	3	1	1	2	1	3	1	1	NA	NA	NA	NA	NA	NA	NA
JRVBS	2	9	6	3	NA	NA	2	1	1	4	NA	NA	NA	2	6	7	NA	NA	5	1	1	0	4	1	2	2	1	2	1	1	NA	NA	NA	NA	NA	NA	NA
YJPIM	2	9	4	6	NA	NA	1	3	1	1	NA	NA	NA	2	5	5	NA	NA	5	3	1	0	5	1	5	2	1	1	1	1	NA	NA	NA	NA	NA	NA	NA
HOTCT	2	9	5	4	NA	NA	3	3	3	2	NA	NA	NA	11	6	4	NA	NA	4	1	1	0	4	2	2	3	3	3	2	1	NA	NA	NA	NA	NA	NA	NA
EAKCY	2	9	5	3	NA	NA	2	5	4	5	NA	NA	NA	1	5	6	NA	NA	4	1	1	0	3	2	3	4	2	2	1	1	NA	NA	NA	NA	NA	NA	NA
JBFRT	2	9	6	6	NA	NA	3	4	4	4	NA	NA	NA	3	5	5	NA	NA	5	1	1	0	3	1	1	4	1	1	1	1	NA	NA	NA	NA	NA	NA	NA
YUZKX	2	9	5	5	NA	NA	1	4	1	1	NA	NA	NA	10	5	3	NA	NA	5	5	1	0	1	1	5	3	1	1	1	1	NA	NA	NA	NA	NA	NA	NA
VAYRC	2	9	3	3	NA	NA	3	4	1	4	NA	NA	NA	2	3	3	NA	NA	5	1	1	0	4	1	1	1	4	1	4	3	NA	NA	NA	NA	NA	NA	NA
KUCTO	2	9	5	3	NA	NA	3	2	3	3	NA	NA	NA	1	5	5	NA	NA	4	2	1	0	4	2	4	2	3	3	2	1	NA	NA	NA	NA	NA	NA	NA
ENVGU	2	9	5	5	NA	NA	1	2	2	2	NA	NA	NA	2	6	6	NA	NA	4	1	1	0	4	2	4	3	2	4	2	1	NA	NA	NA	NA	NA	NA	NA
PGZDV	1	6	1	4	NA	NA	4	3	3	1	NA	NA	NA	2	3	3	NA	NA	4	3	1	0	2	2	4	2	3	3	1	1	NA	NA	NA	NA	NA	NA	NA
MJBGG	1	6	5	4	NA	NA	2	3	1	4	NA	NA	NA	2	5	4	NA	NA	4	1	1	0	3	1	2	3	2	2	1	1	NA	NA	NA	NA	NA	NA	NA
BWAKG	2	9	3	2	NA	NA	3	3	2	3	NA	NA	NA	1	3	3	NA	NA	2	4	1	0	4	4	4	2	2	2	2	2	NA	NA	NA	NA	NA	NA	NA
RYKCC	1	6	6	7	NA	NA	3	4	1	5	NA	NA	NA	79	6	5	NA	NA	5	1	1	0	4	1	1	4	1	1	1	1	NA	NA	NA	NA	NA	NA	NA
GYJLW	1	6	6	5	NA	NA	4	4	2	1	NA	NA	NA	5	6	7	NA	NA	5	3	1	0	5	2	1	4	2	1	1	1	NA	NA	NA	NA	NA	NA	NA
SKNWS	1	6	5	6	NA	NA	3	2	3	3	NA	NA	NA	2	5	5	NA	NA	4	2	1	0	4	2	2	4	2	4	3	1	NA	NA	NA	NA	NA	NA	NA
WWBCI	1	2	5	2	NA	NA	4	3	3	4	NA	NA	NA	2	5	5	NA	NA	3	3	1	0	4	2	3	3	3	1	2	3	NA	NA	NA	NA	NA	NA	NA
TCUED	1	6	6	5	NA	NA	1	1	1	1	NA	NA	NA	3	6	5	NA	NA	5	1	1	0	4	1	1	4	3	3	1	1	NA	NA	NA	NA	NA	NA	NA
NLJIO	2	9	6	6	NA	NA	4	3	3	3	NA	NA	NA	2	7	5	NA	NA	5	1	1	0	4	1	3	4	2	1	1	1	NA	NA	NA	NA	NA	NA	NA
ARKYA	1	6	5	3	NA	NA	3	4	3	4	NA	NA	NA	2	5	6	NA	NA	4	1	1	0	3	2	3	2	2	2	3	2	NA	NA	NA	NA	NA	NA	NA
JLVBY	2	9	6	6	NA	NA	4	4	2	4	NA	NA	NA	1	6	6	NA	NA	5	1	1	0	4	1	1	4	1	1	1	1	NA	NA	NA	NA	NA	NA	NA
SKCAS	1	2	3	6	NA	NA	3	3	3	3	NA	NA	NA	1	4	3	NA	NA	3	2	1	0	2	4	3	2	4	4	3	1	NA	NA	NA	NA	NA	NA	NA
KHCUF	2	13	5	5	NA	NA	4	4	2	3	NA	NA	NA	2	5	4	NA	NA	5	1	1	0	1	1	2	2	2	2	2	1	NA	NA	NA	NA	NA	NA	NA
BTCQO	1	2	5	5	NA	NA	4	4	3	2	NA	NA	NA	6	6	4	NA	NA	4	3	1	0	3	3	3	4	3	3	3	2	NA	NA	NA	NA	NA	NA	NA
